,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25628,1,admin.,single,tertiary,no,101,yes,no,cellular,25,may,126,1,-1,0,unknown,1
25629,1,management,married,tertiary,no,901,yes,no,cellular,8,may,161,2,188,2,failure,1
25630,1,management,divorced,tertiary,no,0,no,no,telephone,28,jul,90,5,-1,0,unknown,1
25631,1,services,single,secondary,no,16243,no,no,cellular,20,nov,474,3,-1,0,unknown,1
25632,1,blue-collar,single,primary,no,538,yes,no,cellular,16,apr,103,1,-1,0,unknown,1
25633,1,management,married,tertiary,no,311,no,no,cellular,9,aug,192,2,-1,0,unknown,1
25634,1,services,married,secondary,no,-413,yes,no,unknown,25,may,212,2,-1,0,unknown,1
25635,0,blue-collar,single,primary,no,894,no,no,unknown,19,aug,12,1,-1,0,unknown,1
25636,1,technician,married,secondary,no,4393,no,no,cellular,20,nov,139,1,-1,0,unknown,1
25637,1,blue-collar,married,primary,no,270,yes,no,telephone,12,may,208,3,-1,0,unknown,1
25638,1,services,married,secondary,no,38,yes,no,cellular,6,feb,216,2,189,37,other,1
25639,1,technician,married,secondary,no,1121,yes,no,cellular,20,apr,15,4,-1,0,unknown,1
25640,1,technician,married,secondary,no,138,no,no,cellular,17,may,50,4,-1,0,unknown,1
25641,1,self-employed,married,primary,no,959,no,no,cellular,6,aug,453,2,-1,0,unknown,1
25642,1,blue-collar,married,secondary,no,-10,yes,yes,unknown,3,jun,171,1,-1,0,unknown,1
25643,1,blue-collar,married,secondary,no,3157,yes,no,cellular,20,nov,59,2,-1,0,unknown,1
25644,1,blue-collar,married,primary,no,1438,no,no,cellular,7,aug,556,4,-1,0,unknown,1
25645,1,management,divorced,tertiary,no,93,no,no,cellular,13,aug,319,2,-1,0,unknown,1
25646,1,management,married,tertiary,no,61,no,no,cellular,29,aug,127,2,-1,0,unknown,1
25647,1,student,single,secondary,no,2253,yes,no,cellular,18,apr,125,2,270,1,failure,1
25648,1,technician,single,tertiary,no,4567,yes,yes,unknown,20,may,178,2,-1,0,unknown,1
25649,1,retired,single,secondary,no,42,no,no,cellular,28,jul,30,5,-1,0,unknown,1
25650,1,admin.,divorced,secondary,no,21,yes,no,cellular,7,may,67,3,-1,0,unknown,1
25651,1,services,married,secondary,no,389,no,no,unknown,12,jun,203,3,-1,0,unknown,1
25652,1,management,single,primary,no,488,yes,no,unknown,20,may,210,1,-1,0,unknown,1
25653,1,management,married,tertiary,no,72,no,no,cellular,2,aug,148,1,170,4,success,1
25654,1,blue-collar,married,secondary,no,304,yes,no,unknown,9,may,249,2,-1,0,unknown,1
25655,1,unemployed,single,secondary,no,399,yes,no,cellular,5,may,316,2,330,1,failure,1
25656,1,management,single,tertiary,no,2968,no,no,cellular,29,aug,80,10,-1,0,unknown,1
25657,1,student,married,tertiary,no,4,no,no,cellular,13,aug,73,4,-1,0,unknown,1
25658,1,management,married,tertiary,no,23,no,no,cellular,19,aug,136,2,-1,0,unknown,1
25659,1,blue-collar,single,primary,no,2365,yes,no,cellular,20,nov,622,2,-1,0,unknown,1
25660,1,management,married,tertiary,no,300,no,no,cellular,14,aug,271,4,109,3,success,2
25661,1,management,married,tertiary,no,1071,no,yes,unknown,16,jun,281,2,-1,0,unknown,1
25662,1,services,single,secondary,no,188,yes,no,unknown,9,may,77,1,-1,0,unknown,1
25663,1,management,divorced,secondary,no,640,yes,no,unknown,6,jun,499,6,-1,0,unknown,1
25664,1,admin.,married,secondary,no,0,yes,no,cellular,7,may,262,1,-1,0,unknown,1
25665,1,technician,divorced,secondary,no,-157,no,no,cellular,24,aug,101,1,-1,0,unknown,1
25666,1,unemployed,married,secondary,no,388,yes,no,unknown,14,may,329,2,-1,0,unknown,1
25667,1,management,married,tertiary,no,2751,no,no,cellular,3,feb,242,2,-1,0,unknown,2
25668,1,management,single,tertiary,no,759,yes,no,cellular,15,may,117,1,353,1,failure,1
25669,1,unemployed,married,secondary,no,1,yes,no,cellular,8,jul,105,2,-1,0,unknown,1
25670,1,management,divorced,tertiary,no,290,yes,no,unknown,19,may,111,4,-1,0,unknown,1
25671,1,management,married,tertiary,no,196,yes,yes,unknown,5,may,68,2,-1,0,unknown,1
25672,1,management,married,tertiary,no,135,yes,no,cellular,11,may,40,1,-1,0,unknown,1
25673,1,services,married,secondary,no,-920,yes,no,unknown,27,jun,146,2,-1,0,unknown,1
25674,1,management,married,tertiary,no,227,yes,no,cellular,4,may,303,7,-1,0,unknown,1
25675,0,retired,married,primary,no,2977,no,no,telephone,1,sep,100,5,183,3,other,1
25676,1,blue-collar,married,primary,no,1965,yes,no,cellular,4,feb,69,1,-1,0,unknown,1
25677,1,services,married,secondary,no,93,no,no,cellular,5,jul,147,4,-1,0,unknown,1
25678,1,management,married,tertiary,no,282,yes,no,cellular,24,aug,447,2,-1,0,unknown,1
25679,1,blue-collar,married,primary,no,2906,yes,no,cellular,17,apr,136,1,-1,0,unknown,1
25680,1,services,married,secondary,no,1,yes,yes,unknown,6,may,258,2,-1,0,unknown,1
25681,1,blue-collar,married,primary,no,0,no,yes,cellular,17,may,201,1,344,2,other,1
25682,1,services,married,secondary,no,472,yes,no,cellular,17,may,339,4,181,2,other,1
25683,1,unemployed,single,primary,no,2325,yes,no,cellular,5,feb,148,2,-1,0,unknown,1
25684,1,admin.,married,secondary,no,-417,no,no,cellular,20,nov,103,6,-1,0,unknown,1
25685,1,blue-collar,married,secondary,no,0,yes,no,cellular,21,apr,485,2,-1,0,unknown,1
25686,1,self-employed,married,primary,no,233,yes,no,telephone,20,jul,431,5,-1,0,unknown,1
25687,1,management,married,tertiary,no,3664,yes,no,unknown,13,may,63,4,-1,0,unknown,1
25688,1,blue-collar,single,primary,no,0,no,no,unknown,19,jun,438,2,-1,0,unknown,1
25689,0,services,single,secondary,no,11,no,no,telephone,7,oct,125,2,185,1,other,1
25690,1,management,single,tertiary,no,3252,no,no,cellular,21,may,256,1,-1,0,unknown,2
25691,1,retired,married,secondary,no,6802,yes,no,cellular,18,nov,69,1,-1,0,unknown,1
25692,1,technician,married,secondary,no,4207,yes,no,cellular,21,nov,122,1,125,3,failure,1
25693,1,housemaid,married,secondary,no,48,yes,yes,unknown,15,jun,486,5,-1,0,unknown,1
25694,1,technician,married,tertiary,no,4,no,no,cellular,28,aug,14,23,-1,0,unknown,1
25695,1,management,married,secondary,no,793,yes,no,unknown,2,jun,82,4,-1,0,unknown,1
25696,1,blue-collar,married,secondary,no,331,yes,no,cellular,12,may,212,1,318,3,failure,1
25697,1,management,married,secondary,no,5282,yes,no,cellular,6,feb,816,2,-1,0,unknown,2
25698,1,management,married,secondary,no,48,no,no,unknown,15,may,131,1,-1,0,unknown,1
25699,1,management,married,tertiary,no,2804,yes,no,unknown,17,may,187,30,-1,0,unknown,1
25700,1,management,married,tertiary,no,2589,no,no,cellular,8,aug,121,2,-1,0,unknown,1
25701,1,admin.,married,secondary,yes,-390,yes,no,cellular,7,may,120,1,350,1,failure,1
25702,1,blue-collar,married,primary,no,-774,yes,no,cellular,18,may,846,5,-1,0,unknown,2
25703,1,technician,married,secondary,no,214,yes,yes,unknown,17,may,192,4,-1,0,unknown,1
25704,1,management,married,tertiary,no,3123,no,no,cellular,20,aug,153,2,-1,0,unknown,1
25705,1,management,married,secondary,no,259,yes,no,cellular,7,may,103,1,350,1,failure,1
25706,1,management,married,tertiary,no,139,no,no,cellular,30,apr,97,1,246,1,other,1
25707,1,management,married,secondary,no,2460,yes,no,cellular,19,nov,105,5,-1,0,unknown,1
25708,1,management,married,tertiary,no,4003,no,no,cellular,7,apr,479,1,188,1,failure,1
25709,1,management,married,tertiary,no,353,no,no,cellular,11,jul,97,6,-1,0,unknown,1
25710,1,services,married,secondary,no,139,yes,no,cellular,6,may,259,2,-1,0,unknown,1
25711,0,retired,divorced,primary,no,4911,no,no,cellular,5,may,90,2,-1,0,unknown,1
25712,1,blue-collar,married,secondary,no,432,yes,no,cellular,5,feb,69,2,326,4,failure,1
25713,1,technician,married,tertiary,no,10706,yes,no,cellular,22,nov,525,6,-1,0,unknown,1
25714,1,management,married,tertiary,no,1781,no,no,cellular,6,jan,722,9,-1,0,unknown,2
25715,1,blue-collar,married,secondary,no,1989,no,no,cellular,20,nov,112,2,-1,0,unknown,1
25716,1,blue-collar,married,secondary,no,-170,yes,no,unknown,5,may,498,1,-1,0,unknown,1
25717,1,management,married,secondary,no,20,yes,no,cellular,16,aug,104,7,-1,0,unknown,1
25718,1,management,married,primary,no,804,no,no,unknown,16,jun,263,3,-1,0,unknown,1
25719,1,management,married,primary,no,245,no,yes,unknown,7,may,75,2,-1,0,unknown,1
25720,1,services,married,secondary,no,2359,no,no,cellular,12,aug,233,2,-1,0,unknown,1
25721,1,management,divorced,tertiary,no,-310,yes,no,cellular,15,jul,195,2,-1,0,unknown,1
25722,1,blue-collar,single,secondary,no,821,yes,no,unknown,27,may,133,1,-1,0,unknown,1
25723,1,blue-collar,married,primary,no,64,yes,no,cellular,7,may,298,1,-1,0,unknown,1
25724,1,blue-collar,married,secondary,no,2919,yes,no,cellular,14,jul,1072,1,-1,0,unknown,2
25725,1,technician,single,secondary,no,534,no,no,cellular,14,aug,962,7,-1,0,unknown,2
25726,1,technician,married,secondary,no,281,no,yes,cellular,8,jul,146,1,-1,0,unknown,1
25727,1,management,single,tertiary,no,2864,no,no,cellular,9,may,102,3,-1,0,unknown,1
25728,1,management,single,tertiary,no,332,no,no,cellular,17,jul,162,5,132,2,failure,1
25729,1,services,married,secondary,no,2154,yes,yes,unknown,15,may,185,1,-1,0,unknown,1
25730,1,management,married,tertiary,no,653,no,no,cellular,15,apr,180,1,-1,0,unknown,2
25731,1,blue-collar,married,primary,no,372,yes,no,unknown,22,may,202,1,-1,0,unknown,1
25732,1,admin.,divorced,secondary,no,236,yes,no,cellular,12,may,115,1,271,2,failure,1
25733,1,blue-collar,divorced,secondary,no,665,yes,no,unknown,28,may,83,3,-1,0,unknown,1
25734,1,blue-collar,single,secondary,no,3530,yes,no,unknown,16,may,777,2,-1,0,unknown,1
25735,1,management,married,tertiary,no,111,no,no,cellular,21,aug,134,4,-1,0,unknown,1
25736,1,blue-collar,married,unknown,no,711,yes,no,cellular,19,jul,617,1,-1,0,unknown,2
25737,1,blue-collar,single,primary,no,1156,yes,no,cellular,2,feb,247,1,264,1,failure,1
25738,1,management,married,tertiary,no,3292,no,no,cellular,21,may,373,2,-1,0,unknown,2
25739,1,management,single,tertiary,no,6612,no,no,cellular,20,nov,85,1,-1,0,unknown,1
25740,1,management,married,tertiary,no,-24,yes,no,unknown,25,may,113,1,-1,0,unknown,1
25741,1,management,married,tertiary,no,1921,no,no,cellular,21,aug,108,2,-1,0,unknown,1
25742,1,management,divorced,tertiary,no,8,no,yes,cellular,5,aug,236,7,-1,0,unknown,1
25743,1,management,divorced,primary,no,626,yes,no,cellular,13,may,86,2,-1,0,unknown,1
25744,0,retired,married,primary,no,8501,no,no,unknown,8,jun,240,1,-1,0,unknown,1
25745,1,admin.,married,secondary,no,2170,yes,no,cellular,28,jul,69,4,-1,0,unknown,1
25746,1,technician,married,secondary,no,2624,no,no,cellular,8,aug,476,2,-1,0,unknown,1
25747,1,admin.,single,secondary,no,-382,yes,no,cellular,12,may,160,3,366,2,failure,1
25748,1,management,married,tertiary,no,1022,yes,no,cellular,17,jul,632,1,-1,0,unknown,2
25749,1,management,divorced,tertiary,no,235,yes,no,telephone,16,sep,401,1,-1,0,unknown,2
25750,1,blue-collar,married,secondary,no,-262,no,yes,unknown,5,jun,210,1,-1,0,unknown,1
25751,1,unemployed,married,secondary,no,70,yes,yes,unknown,28,may,121,1,-1,0,unknown,1
25752,1,management,married,primary,no,311,yes,no,unknown,20,jun,209,2,-1,0,unknown,1
25753,1,services,married,secondary,no,636,yes,no,unknown,5,may,210,1,-1,0,unknown,1
25754,1,blue-collar,married,secondary,no,1401,yes,no,cellular,14,jul,626,6,-1,0,unknown,2
25755,1,blue-collar,married,unknown,no,0,no,no,unknown,8,may,101,1,-1,0,unknown,1
25756,1,blue-collar,single,primary,no,0,yes,yes,cellular,18,nov,111,3,-1,0,unknown,1
25757,1,management,single,tertiary,no,2270,no,yes,unknown,13,aug,15,1,-1,0,unknown,1
25758,1,services,single,secondary,no,509,yes,no,cellular,12,may,678,1,-1,0,unknown,1
25759,1,blue-collar,married,secondary,no,0,yes,no,unknown,30,may,447,4,-1,0,unknown,1
25760,1,services,single,secondary,no,475,no,no,cellular,23,nov,227,4,-1,0,unknown,1
25761,1,management,married,tertiary,no,0,yes,no,unknown,6,may,1018,1,-1,0,unknown,1
25762,1,technician,married,secondary,no,0,no,yes,cellular,18,aug,316,2,-1,0,unknown,1
25763,1,technician,single,secondary,no,10,yes,no,unknown,3,jun,42,1,-1,0,unknown,1
25764,1,admin.,single,secondary,no,0,yes,no,cellular,11,may,269,1,364,2,failure,1
25765,1,blue-collar,married,secondary,no,-396,yes,yes,cellular,20,nov,184,1,164,1,failure,1
25766,1,blue-collar,married,primary,no,33,no,no,cellular,24,aug,87,2,-1,0,unknown,1
25767,1,blue-collar,married,secondary,no,260,no,no,unknown,4,jun,359,1,-1,0,unknown,1
25768,1,management,divorced,tertiary,no,-120,no,no,cellular,9,aug,251,4,-1,0,unknown,1
25769,1,technician,married,tertiary,no,2279,yes,no,cellular,16,sep,161,5,125,4,success,2
25770,1,technician,married,secondary,no,88,yes,no,cellular,7,feb,88,4,160,2,other,1
25771,1,technician,married,tertiary,no,4856,no,no,telephone,31,aug,100,2,-1,4,failure,1
25772,1,blue-collar,single,primary,no,-237,yes,no,cellular,11,may,1453,4,-1,0,unknown,2
25773,1,management,single,tertiary,no,1178,yes,no,cellular,5,apr,76,1,168,1,success,1
25774,1,blue-collar,married,primary,no,35,yes,no,cellular,13,may,219,2,354,3,failure,1
25775,1,services,married,secondary,no,383,yes,no,cellular,9,may,156,1,-1,0,unknown,1
25776,1,blue-collar,married,primary,no,360,no,no,telephone,20,nov,147,1,-1,0,unknown,1
25777,1,management,married,tertiary,no,3823,no,no,cellular,15,aug,101,2,-1,0,unknown,1
25778,1,management,single,tertiary,no,2535,yes,no,unknown,23,may,150,1,-1,0,unknown,1
25779,1,admin.,single,secondary,no,146,yes,no,cellular,16,apr,544,1,131,1,failure,2
25780,1,services,married,secondary,no,527,yes,yes,cellular,12,may,313,2,114,7,other,1
25781,1,services,single,secondary,no,112,no,yes,cellular,12,aug,267,6,-1,0,unknown,1
25782,1,management,married,tertiary,no,2323,yes,no,cellular,6,may,65,4,128,5,success,1
25783,1,unknown,married,secondary,no,5061,no,no,unknown,8,jun,183,3,-1,0,unknown,1
25784,1,technician,married,tertiary,no,229,yes,yes,cellular,5,aug,201,2,-1,0,unknown,1
25785,1,technician,married,secondary,no,11,no,no,cellular,21,aug,64,2,-1,0,unknown,1
25786,1,blue-collar,single,primary,no,753,no,no,cellular,19,nov,997,1,-1,0,unknown,1
25787,1,technician,married,secondary,no,0,no,yes,unknown,20,jun,270,5,-1,0,unknown,1
25788,1,admin.,married,secondary,no,1641,no,no,cellular,7,aug,98,2,-1,0,unknown,1
25789,1,admin.,single,tertiary,no,217,yes,no,unknown,28,may,227,5,-1,0,unknown,1
25790,1,management,single,tertiary,no,152,yes,no,cellular,12,jul,190,1,-1,0,unknown,1
25791,1,management,married,tertiary,no,607,no,no,cellular,18,aug,88,5,-1,0,unknown,1
25792,1,technician,single,secondary,no,6211,yes,no,cellular,20,nov,55,8,-1,0,unknown,1
25793,1,blue-collar,married,primary,no,-184,yes,no,cellular,11,may,234,5,-1,0,unknown,1
25794,1,blue-collar,married,primary,no,-372,yes,yes,unknown,13,may,247,12,-1,0,unknown,1
25795,0,management,married,tertiary,no,2382,no,no,cellular,15,aug,289,2,-1,0,unknown,1
25796,1,admin.,married,secondary,no,496,yes,no,cellular,18,nov,400,1,-1,0,unknown,1
25797,1,technician,married,secondary,no,-397,yes,yes,cellular,6,apr,227,1,-1,0,unknown,1
25798,1,technician,married,secondary,no,0,no,no,cellular,8,aug,53,2,-1,0,unknown,1
25799,1,blue-collar,married,primary,no,1308,yes,yes,telephone,7,may,97,5,364,3,failure,1
25800,1,management,married,tertiary,no,126,yes,no,cellular,4,may,87,2,321,3,failure,1
25801,1,unemployed,married,primary,no,534,yes,no,unknown,11,may,212,7,-1,0,unknown,1
25802,1,blue-collar,married,secondary,no,1008,yes,no,cellular,3,feb,231,2,216,2,failure,1
25803,1,blue-collar,married,primary,no,7353,yes,no,cellular,7,may,129,1,133,3,failure,1
25804,1,management,divorced,tertiary,no,-3293,yes,no,unknown,28,may,111,3,-1,0,unknown,1
25805,1,management,single,tertiary,no,652,no,no,cellular,14,apr,129,2,-1,0,unknown,2
25806,1,services,married,secondary,no,-142,yes,no,cellular,6,may,163,2,330,4,failure,1
25807,1,technician,married,secondary,no,1104,yes,no,cellular,15,apr,369,1,-1,0,unknown,1
25808,1,unemployed,married,secondary,no,795,no,no,cellular,11,jul,190,3,-1,0,unknown,1
25809,1,management,single,tertiary,no,254,no,no,cellular,6,aug,252,2,-1,0,unknown,1
25810,1,blue-collar,single,primary,no,11937,yes,no,cellular,7,may,182,1,-1,0,unknown,1
25811,1,entrepreneur,married,secondary,no,187,yes,no,cellular,17,jul,585,1,-1,0,unknown,1
25812,1,blue-collar,single,secondary,no,81,yes,no,cellular,8,feb,141,5,234,1,other,1
25813,1,management,married,tertiary,no,297,no,no,cellular,23,aug,124,6,-1,0,unknown,1
25814,1,blue-collar,married,secondary,no,1741,yes,no,unknown,30,may,184,3,-1,0,unknown,1
25815,1,management,single,tertiary,no,1141,yes,no,cellular,9,apr,371,1,320,1,failure,1
25816,1,technician,single,secondary,no,563,no,yes,cellular,26,aug,374,2,-1,0,unknown,1
25817,1,management,divorced,tertiary,no,801,no,no,cellular,9,aug,125,2,-1,0,unknown,1
25818,1,blue-collar,married,primary,no,7344,yes,no,unknown,20,may,104,3,-1,0,unknown,1
25819,1,technician,married,secondary,no,5330,no,no,cellular,2,jun,333,1,-1,0,unknown,1
25820,1,technician,married,secondary,no,472,no,no,unknown,2,jul,464,2,-1,0,unknown,1
25821,1,blue-collar,married,secondary,no,1877,yes,no,cellular,20,nov,119,2,-1,0,unknown,1
25822,1,admin.,married,secondary,no,760,no,yes,cellular,11,aug,124,4,-1,0,unknown,1
25823,1,management,single,tertiary,no,494,yes,no,unknown,5,may,175,1,-1,0,unknown,1
25824,1,services,divorced,secondary,no,547,yes,no,unknown,3,jun,356,3,-1,0,unknown,1
25825,1,services,married,secondary,no,4127,no,no,cellular,10,apr,211,1,-1,0,unknown,1
25826,1,services,married,secondary,no,3590,no,no,cellular,26,aug,148,5,-1,0,unknown,1
25827,1,blue-collar,married,secondary,no,568,yes,no,cellular,23,jul,319,1,-1,0,unknown,1
25828,1,management,single,tertiary,no,118,no,no,cellular,25,may,365,2,102,3,success,2
25829,1,entrepreneur,married,secondary,no,15,yes,no,unknown,8,may,265,5,-1,0,unknown,1
25830,1,admin.,single,secondary,no,1602,no,yes,telephone,29,jul,267,2,-1,0,unknown,1
25831,1,admin.,married,secondary,no,242,yes,no,cellular,15,may,163,1,252,2,failure,1
25832,1,management,single,tertiary,no,644,yes,no,unknown,3,jun,1072,2,-1,0,unknown,1
25833,1,management,single,tertiary,no,4271,no,no,cellular,1,sep,136,1,-1,0,unknown,1
25834,1,technician,single,tertiary,no,3134,yes,no,cellular,8,may,53,1,-1,0,unknown,1
25835,1,blue-collar,married,secondary,no,4132,yes,no,unknown,20,may,226,1,-1,0,unknown,1
25836,1,blue-collar,married,secondary,no,0,yes,no,unknown,21,may,54,3,-1,0,unknown,1
25837,1,management,married,tertiary,no,735,yes,no,cellular,4,aug,76,1,-1,0,unknown,1
25838,1,technician,single,tertiary,no,4637,no,no,cellular,19,nov,211,1,-1,0,unknown,1
25839,1,blue-collar,married,primary,no,-44,no,no,cellular,3,feb,246,3,-1,0,unknown,1
25840,1,management,single,tertiary,no,1993,no,no,cellular,14,aug,133,2,101,2,failure,1
25841,1,management,married,secondary,no,625,yes,no,unknown,9,may,224,1,-1,0,unknown,1
25842,1,management,married,tertiary,no,0,yes,no,cellular,14,aug,335,2,-1,0,unknown,1
25843,1,services,married,secondary,no,1610,no,no,cellular,4,feb,1111,4,296,2,other,1
25844,1,services,married,secondary,no,331,yes,no,telephone,27,jul,82,1,-1,0,unknown,1
25845,1,self-employed,married,tertiary,no,287,no,no,cellular,6,may,615,3,-1,0,unknown,1
25846,1,technician,single,tertiary,no,167,yes,yes,unknown,23,may,319,3,-1,0,unknown,1
25847,0,retired,married,primary,no,10806,no,no,cellular,10,aug,179,1,180,2,other,1
25848,1,admin.,single,tertiary,no,53,no,no,cellular,29,sep,91,1,150,1,failure,1
25849,1,blue-collar,married,primary,no,2914,no,no,cellular,8,sep,148,2,111,3,success,2
25850,1,management,divorced,tertiary,no,1786,yes,no,cellular,20,jul,238,2,-1,0,unknown,1
25851,1,management,single,tertiary,no,-90,yes,no,cellular,17,may,442,4,-1,0,unknown,1
25852,1,technician,single,secondary,no,4000,no,no,cellular,18,apr,132,1,245,2,failure,1
25853,1,management,married,tertiary,no,58,yes,yes,unknown,23,may,253,4,-1,0,unknown,1
25854,1,blue-collar,married,secondary,no,12020,yes,no,cellular,15,may,37,1,-1,0,unknown,1
25855,1,blue-collar,married,secondary,no,2,yes,no,unknown,6,may,44,1,-1,0,unknown,1
25856,1,blue-collar,married,primary,no,195,no,no,unknown,14,jun,297,2,-1,0,unknown,1
25857,1,management,married,tertiary,no,3,no,no,cellular,14,jul,84,6,-1,0,unknown,1
25858,1,technician,married,secondary,no,7010,no,no,cellular,20,nov,149,1,107,2,failure,1
25859,1,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,1016,2,337,3,failure,2
25860,1,unemployed,married,secondary,no,-309,no,no,unknown,12,jun,96,1,-1,0,unknown,1
25861,1,admin.,married,secondary,no,1453,no,no,unknown,16,may,78,2,-1,0,unknown,1
25862,1,technician,married,secondary,no,456,no,no,cellular,28,aug,11,13,-1,0,unknown,1
25863,1,blue-collar,married,secondary,no,10011,yes,no,cellular,31,jul,114,4,-1,0,unknown,1
25864,1,admin.,married,secondary,no,484,yes,no,cellular,15,apr,163,1,-1,0,unknown,1
25865,1,admin.,married,secondary,no,59,no,yes,cellular,8,jul,85,2,-1,0,unknown,1
25866,1,technician,single,secondary,no,0,no,no,cellular,5,aug,92,4,-1,0,unknown,1
25867,1,services,married,secondary,no,1326,yes,no,unknown,3,jun,55,15,-1,0,unknown,1
25868,1,blue-collar,married,primary,no,477,yes,no,unknown,15,may,1355,2,-1,0,unknown,2
25869,1,blue-collar,married,unknown,no,-406,yes,no,unknown,20,may,78,4,-1,0,unknown,1
25870,1,admin.,married,unknown,no,605,no,no,cellular,28,aug,105,16,-1,0,unknown,1
25871,1,admin.,single,tertiary,no,561,no,no,cellular,7,nov,150,1,24,8,failure,2
25872,1,services,married,secondary,no,46,no,no,cellular,11,dec,202,1,465,2,failure,2
25873,1,blue-collar,married,secondary,no,560,no,no,telephone,6,dec,6,6,208,28,other,1
25874,1,technician,divorced,tertiary,no,578,yes,no,unknown,26,may,293,2,-1,0,unknown,1
25875,1,admin.,single,secondary,no,200,yes,no,unknown,22,may,140,1,-1,0,unknown,1
25876,1,management,divorced,secondary,no,246,yes,yes,unknown,14,may,181,2,-1,0,unknown,1
25877,1,management,married,tertiary,no,3120,no,no,cellular,5,aug,111,2,-1,0,unknown,1
25878,0,blue-collar,married,primary,no,1327,no,no,cellular,11,aug,671,1,-1,0,unknown,2
25879,1,blue-collar,married,primary,no,7404,yes,no,cellular,7,may,257,3,-1,0,unknown,1
25880,1,management,married,tertiary,no,15602,no,no,cellular,25,aug,30,18,-1,0,unknown,1
25881,1,admin.,married,secondary,no,33,yes,no,unknown,29,may,558,1,-1,0,unknown,1
25882,1,blue-collar,divorced,secondary,yes,-530,yes,yes,unknown,14,may,203,3,-1,0,unknown,1
25883,1,technician,married,secondary,no,49,yes,no,cellular,4,sep,77,4,-1,0,unknown,1
25884,1,management,divorced,tertiary,no,0,yes,no,cellular,13,may,383,2,363,3,failure,1
25885,1,management,married,tertiary,no,0,yes,no,telephone,13,may,128,6,-1,0,unknown,1
25886,1,management,single,secondary,no,773,yes,no,unknown,29,may,248,2,-1,0,unknown,1
25887,1,management,married,tertiary,no,10,yes,no,cellular,29,jul,47,3,-1,0,unknown,1
25888,1,blue-collar,married,secondary,no,214,yes,yes,telephone,19,nov,39,1,-1,0,unknown,1
25889,1,blue-collar,divorced,primary,no,0,yes,no,cellular,8,may,173,1,-1,0,unknown,1
25890,1,management,married,tertiary,no,30,no,no,cellular,6,jun,187,2,-1,0,unknown,1
25891,1,services,married,tertiary,no,2614,yes,no,cellular,21,nov,235,6,-1,0,unknown,1
25892,1,management,divorced,tertiary,no,8331,no,no,cellular,20,aug,57,3,-1,0,unknown,1
25893,1,management,single,primary,no,11755,no,no,cellular,19,nov,98,2,-1,0,unknown,1
25894,1,blue-collar,single,secondary,no,1269,yes,no,cellular,11,may,872,1,-1,0,unknown,1
25895,1,services,married,secondary,no,360,yes,no,unknown,20,may,59,4,-1,0,unknown,1
25896,1,blue-collar,single,secondary,no,-171,yes,no,unknown,2,jun,75,2,-1,0,unknown,1
25897,1,blue-collar,married,secondary,no,119,yes,yes,cellular,20,nov,32,4,-1,0,unknown,1
25898,1,self-employed,married,primary,no,734,no,yes,telephone,30,jul,63,4,-1,0,unknown,1
25899,1,technician,divorced,secondary,no,438,yes,no,unknown,30,may,72,3,-1,0,unknown,1
25900,1,technician,married,secondary,no,2365,yes,no,cellular,13,jul,259,3,-1,0,unknown,1
25901,1,services,single,secondary,no,242,no,no,cellular,17,dec,313,2,370,2,success,2
25902,1,management,married,tertiary,no,0,no,yes,cellular,18,jul,125,1,-1,0,unknown,1
25903,1,technician,single,secondary,no,560,yes,yes,unknown,30,may,72,2,-1,0,unknown,1
25904,1,blue-collar,married,secondary,no,718,yes,no,telephone,15,apr,197,3,260,5,failure,1
25905,1,blue-collar,married,secondary,no,504,yes,yes,unknown,27,may,154,1,-1,0,unknown,1
25906,1,management,single,tertiary,no,795,yes,no,cellular,15,may,114,1,357,1,failure,1
25907,1,blue-collar,married,primary,no,114,yes,no,cellular,30,jan,108,3,182,7,failure,1
25908,1,management,single,tertiary,no,148,yes,no,unknown,7,may,248,1,-1,0,unknown,1
25909,1,blue-collar,married,unknown,no,5418,no,no,unknown,20,jun,64,4,-1,0,unknown,1
25910,1,services,married,secondary,no,445,yes,no,cellular,6,may,101,3,-1,0,unknown,1
25911,1,technician,married,secondary,no,280,yes,yes,unknown,17,may,992,1,-1,0,unknown,1
25912,1,blue-collar,married,secondary,no,1092,yes,yes,cellular,19,nov,20,1,-1,0,unknown,1
25913,1,technician,single,tertiary,no,3964,yes,no,unknown,7,jun,309,2,-1,0,unknown,1
25914,1,admin.,married,secondary,no,487,no,no,cellular,14,aug,121,1,126,2,failure,1
25915,1,blue-collar,single,secondary,no,104,yes,no,unknown,11,may,362,3,-1,0,unknown,1
25916,1,technician,single,tertiary,no,1560,no,no,unknown,16,jun,193,2,-1,0,unknown,1
25917,1,admin.,divorced,secondary,no,1099,yes,no,unknown,20,jun,19,15,-1,0,unknown,1
25918,0,student,single,unknown,no,19,no,no,cellular,16,nov,136,1,-1,0,unknown,1
25919,1,services,single,secondary,no,268,yes,no,cellular,12,may,128,4,-1,0,unknown,1
25920,1,blue-collar,married,secondary,no,665,yes,no,unknown,28,may,257,2,-1,0,unknown,1
25921,1,blue-collar,married,secondary,no,2150,yes,yes,cellular,23,jul,2052,2,-1,0,unknown,1
25922,1,management,divorced,primary,no,627,no,no,unknown,20,jun,208,1,-1,0,unknown,1
