,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
23796,1,management,married,primary,no,513,yes,no,unknown,8,may,378,1,0,0,unknown,1
23797,1,housemaid,married,tertiary,no,-437,no,no,cellular,6,apr,44,1,365,0,unknown,1
23798,1,entrepreneur,single,tertiary,no,497,yes,no,unknown,14,mar,44,3,-1,0,unknown,1
23799,1,housemaid,single,tertiary,no,1587,yes,no,cellular,22,apr,257,1,0,0,unknown,1
23800,1,housemaid,single,tertiary,no,253,no,no,cellular,7,may,467,1,282,7,success,1
23801,1,technician,single,secondary,no,615,yes,no,telephone,9,feb,527,1,100,1,success,1
23802,1,admin.,married,secondary,no,262,no,yes,unknown,2,jul,1064,1,0,0,unknown,2
23803,1,housemaid,married,tertiary,no,742,yes,no,cellular,13,may,649,1,0,0,unknown,1
23804,1,housemaid,married,tertiary,no,1021,yes,no,cellular,17,apr,49,1,354,0,failure,1
23805,1,housemaid,married,tertiary,no,1257,no,no,cellular,30,jan,51,3,0,0,unknown,1
23806,1,student,married,secondary,no,346,yes,yes,cellular,20,may,1663,2,-1,0,unknown,1
23807,1,student,married,tertiary,no,1357,no,no,cellular,18,oct,237,1,188,1,failure,1
23808,1,blue-collar,married,secondary,yes,1769,yes,no,unknown,11,jul,303,1,-1,0,unknown,1
23809,1,housemaid,single,tertiary,no,588,no,no,cellular,17,nov,90,3,-1,0,unknown,1
23810,1,student,single,secondary,no,-348,yes,no,unknown,15,mar,287,3,0,0,unknown,1
23811,1,housemaid,single,tertiary,no,3067,no,no,telephone,12,jun,309,2,101,5,success,2
23812,1,housemaid,single,tertiary,no,99,yes,no,cellular,21,may,178,1,365,3,success,1
23813,0,retired,single,tertiary,no,94,no,no,cellular,2,dec,36,1,179,7,other,1
23814,0,admin.,single,secondary,no,1100,yes,no,cellular,22,mar,314,1,-1,0,unknown,1
23815,0,technician,married,secondary,no,63,yes,no,telephone,3,jan,242,1,0,0,unknown,1
23816,1,admin.,single,secondary,no,26,no,no,cellular,28,feb,465,2,0,0,other,1
23817,1,retired,married,tertiary,no,2268,no,no,telephone,16,nov,266,1,99,1,failure,1
23818,1,housemaid,married,primary,no,944,yes,no,telephone,29,apr,153,1,349,1,other,1
23819,1,technician,single,tertiary,no,404,no,no,cellular,12,aug,208,1,99,4,unknown,1
23820,1,housemaid,married,tertiary,no,-67,no,no,cellular,24,apr,425,4,-1,0,unknown,1
23821,1,blue-collar,married,secondary,no,-19,yes,yes,cellular,5,may,151,5,0,0,unknown,1
23822,1,entrepreneur,single,tertiary,no,36,no,yes,unknown,9,mar,156,4,0,0,unknown,1
23823,1,housemaid,divorced,tertiary,no,83,yes,yes,cellular,8,apr,542,8,0,0,unknown,1
23824,1,technician,divorced,secondary,no,717,yes,no,cellular,21,apr,489,1,177,5,other,1
23825,1,admin.,single,secondary,no,307,yes,no,unknown,3,mar,739,2,-1,0,unknown,1
23826,1,admin.,married,primary,no,3959,no,no,telephone,17,apr,379,4,-1,0,unknown,1
23827,1,admin.,married,secondary,no,4984,yes,no,unknown,20,mar,137,1,-1,0,unknown,1
23828,1,admin.,divorced,unknown,no,3792,yes,no,unknown,6,jul,400,3,0,0,unknown,1
23829,1,housemaid,married,tertiary,no,6623,no,no,cellular,2,dec,93,1,0,1,unknown,1
23830,1,entrepreneur,married,secondary,no,2019,yes,no,cellular,26,mar,140,4,0,0,unknown,1
23831,1,self-employed,married,secondary,no,817,yes,yes,unknown,2,jul,190,6,0,0,unknown,1
23832,1,housemaid,single,tertiary,no,88,no,no,cellular,28,feb,111,8,-1,0,unknown,1
23833,1,admin.,divorced,secondary,no,-350,yes,no,cellular,16,may,113,1,-1,0,unknown,1
23834,1,admin.,married,primary,no,460,yes,no,unknown,10,may,113,1,-1,0,unknown,1
23835,1,housemaid,single,tertiary,no,736,no,no,cellular,11,dec,360,1,102,5,success,1
23836,1,admin.,married,primary,no,3703,yes,no,cellular,15,may,153,1,353,4,failure,1
23837,1,student,married,secondary,no,550,yes,no,cellular,23,jun,170,1,0,0,unknown,1
23838,1,admin.,divorced,secondary,no,-31,yes,no,unknown,9,jan,173,1,0,0,unknown,1
23839,1,blue-collar,married,tertiary,no,8,no,no,unknown,12,mar,146,1,0,0,unknown,1
23840,1,self-employed,divorced,secondary,no,901,no,yes,unknown,23,jul,240,5,0,0,unknown,1
23841,1,admin.,married,secondary,no,1421,no,no,cellular,28,apr,72,2,0,0,unknown,1
23842,1,admin.,single,secondary,no,1494,yes,no,cellular,8,may,925,2,0,0,unknown,2
23843,1,management,married,tertiary,no,1128,yes,yes,unknown,7,jul,294,2,-1,0,unknown,1
23844,1,housemaid,single,tertiary,no,-73,yes,no,cellular,18,aug,55,4,0,0,unknown,1
23845,1,self-employed,married,secondary,no,2244,no,no,cellular,17,dec,705,1,97,1,success,2
23846,1,services,single,secondary,no,2288,no,no,unknown,2,jul,285,1,0,0,unknown,1
23847,1,unemployed,single,secondary,no,1348,yes,no,cellular,12,apr,175,1,-1,0,unknown,1
23848,1,admin.,married,secondary,no,424,yes,no,unknown,15,mar,190,2,-1,0,unknown,1
23849,1,admin.,single,secondary,no,1994,yes,no,unknown,28,mar,238,2,-1,0,unknown,1
23850,1,admin.,single,tertiary,no,9,no,no,cellular,25,jan,98,3,-1,0,unknown,1
23851,0,retired,divorced,tertiary,no,1902,no,no,telephone,12,nov,685,1,102,1,success,2
23852,1,management,married,tertiary,no,5853,yes,no,cellular,18,may,266,1,183,1,other,1
23853,1,student,single,tertiary,no,67,yes,no,unknown,1,jul,482,2,-1,0,unknown,1
23854,1,admin.,single,primary,no,-46,no,no,cellular,9,jul,80,4,279,0,failure,1
23855,1,student,married,secondary,no,1125,yes,no,unknown,29,mar,73,1,-1,0,unknown,1
23856,1,admin.,married,secondary,no,1501,no,no,cellular,28,aug,112,3,0,0,unknown,1
23857,1,technician,single,secondary,no,86,yes,no,cellular,5,mar,586,3,0,0,unknown,1
23858,1,admin.,married,secondary,no,1512,yes,no,unknown,21,mar,711,2,-1,0,unknown,1
23859,1,student,single,unknown,no,-137,yes,no,unknown,20,jul,864,1,0,0,unknown,1
23860,0,blue-collar,married,primary,no,1118,yes,no,unknown,12,may,175,4,189,0,unknown,2
23861,1,student,married,secondary,no,0,yes,yes,unknown,8,may,99,1,0,0,unknown,1
23862,1,self-employed,married,secondary,no,1844,no,no,unknown,29,jul,420,2,-1,0,unknown,1
23863,1,housemaid,married,tertiary,no,-307,yes,no,cellular,13,jan,84,6,-1,0,unknown,1
23864,1,management,married,secondary,no,8983,yes,no,cellular,16,may,383,1,0,0,unknown,1
23865,1,housemaid,single,tertiary,no,185,yes,no,unknown,3,jun,224,2,-1,0,unknown,1
23866,1,admin.,married,secondary,no,583,yes,no,unknown,6,mar,157,2,0,0,unknown,1
23867,1,student,married,tertiary,no,2317,no,no,cellular,17,apr,385,1,285,1,failure,1
23868,1,technician,married,secondary,no,668,no,yes,cellular,16,jan,151,2,0,0,unknown,1
23869,1,housemaid,married,tertiary,no,429,yes,yes,cellular,14,mar,459,3,0,0,unknown,1
23870,1,services,married,primary,no,-69,yes,no,unknown,5,mar,94,5,-1,0,unknown,1
23871,1,admin.,married,secondary,no,229,yes,no,unknown,26,mar,244,1,-1,0,unknown,1
23872,1,admin.,married,unknown,no,338,no,yes,cellular,20,nov,189,4,0,0,unknown,1
23873,1,admin.,single,secondary,no,-48,yes,no,cellular,21,mar,197,2,0,0,unknown,1
23874,1,housemaid,married,tertiary,no,20256,yes,no,cellular,13,apr,113,2,99,2,success,2
23875,1,admin.,single,secondary,no,310,yes,no,cellular,29,may,233,1,0,0,unknown,1
23876,1,housemaid,married,tertiary,no,-459,yes,yes,unknown,25,mar,987,4,0,0,unknown,1
23877,1,admin.,married,secondary,no,392,yes,yes,unknown,29,mar,193,1,-1,0,unknown,1
23878,0,management,divorced,secondary,no,636,yes,no,cellular,2,jul,157,1,-1,0,unknown,2
23879,1,self-employed,single,secondary,no,-51,yes,no,unknown,14,may,225,2,-1,0,unknown,1
23880,1,technician,married,primary,no,-7,no,yes,unknown,5,jul,169,3,-1,0,unknown,1
23881,1,student,single,tertiary,no,-440,yes,no,cellular,2,feb,102,1,0,0,failure,1
23882,1,student,married,secondary,no,298,yes,no,cellular,11,mar,175,1,0,2,unknown,1
23883,1,self-employed,divorced,secondary,no,1264,no,no,unknown,6,jun,240,3,-1,0,unknown,1
23884,1,admin.,married,secondary,no,217,yes,no,unknown,28,may,170,1,-1,0,unknown,1
23885,1,housemaid,divorced,tertiary,no,-488,yes,yes,telephone,28,jan,140,2,-1,0,unknown,1
23886,1,admin.,married,secondary,no,-364,yes,no,unknown,20,jun,22,6,-1,0,unknown,1
23887,1,housemaid,single,tertiary,no,1167,no,no,cellular,17,may,100,1,0,0,unknown,1
23888,1,housemaid,single,secondary,no,2208,yes,yes,cellular,15,mar,30,3,175,2,failure,1
23889,1,unemployed,married,secondary,no,50,yes,yes,cellular,14,jan,101,3,0,0,unknown,1
23890,1,services,divorced,secondary,no,280,no,no,unknown,15,jul,253,2,-1,0,unknown,1
23891,1,self-employed,married,secondary,no,-3,no,no,cellular,5,dec,404,1,-1,0,unknown,1
23892,1,student,married,secondary,no,43,no,no,cellular,12,mar,314,2,0,0,unknown,1
23893,1,technician,married,secondary,no,740,yes,yes,telephone,3,jul,1111,3,0,0,unknown,2
23894,1,admin.,divorced,secondary,no,328,no,no,unknown,19,jun,151,4,-1,0,unknown,1
23895,1,admin.,divorced,secondary,no,4212,no,yes,unknown,11,mar,302,1,0,0,unknown,1
23896,1,management,single,tertiary,no,-15,yes,no,unknown,11,mar,190,1,0,0,unknown,1
23897,1,admin.,married,primary,no,38,yes,no,cellular,3,apr,117,1,-1,0,unknown,2
23898,1,admin.,single,secondary,no,689,yes,no,cellular,5,feb,99,3,166,2,failure,1
23899,1,technician,divorced,secondary,no,215,yes,no,unknown,7,may,232,10,0,0,unknown,1
23900,1,housemaid,married,tertiary,no,561,no,no,cellular,6,apr,229,3,104,1,success,1
23901,1,self-employed,divorced,secondary,no,-23,yes,no,unknown,8,may,312,1,0,0,unknown,1
23902,1,self-employed,married,secondary,no,-1145,yes,yes,cellular,20,jul,246,3,0,0,unknown,1
23903,1,self-employed,married,tertiary,no,1835,no,yes,unknown,17,may,534,3,0,0,unknown,1
23904,1,self-employed,single,secondary,no,95,yes,yes,unknown,8,jun,217,1,0,0,unknown,1
23905,1,admin.,married,primary,no,1656,yes,yes,unknown,30,mar,257,2,0,0,unknown,1
23906,1,self-employed,single,unknown,no,76,no,no,cellular,29,mar,170,2,-1,0,unknown,1
23907,1,management,single,tertiary,no,615,no,no,cellular,14,jan,224,1,0,0,unknown,1
23908,1,entrepreneur,divorced,secondary,no,3523,no,yes,cellular,2,dec,146,1,35,2,failure,1
23909,1,housemaid,married,tertiary,no,287,no,no,cellular,3,dec,263,1,152,3,failure,2
23910,1,admin.,married,tertiary,no,189,no,yes,cellular,28,jan,419,6,0,0,unknown,1
23911,1,housemaid,single,tertiary,no,602,no,no,telephone,8,mar,363,1,255,1,success,1
23912,1,admin.,married,secondary,no,267,yes,no,cellular,25,jan,49,7,-1,0,unknown,1
23913,1,admin.,single,tertiary,no,221,yes,no,cellular,5,apr,542,1,0,0,unknown,1
23914,1,self-employed,married,secondary,no,-20,yes,no,cellular,7,mar,280,4,355,0,unknown,1
23915,1,housemaid,married,secondary,no,2023,yes,no,cellular,16,may,641,1,-1,0,unknown,1
23916,1,student,married,secondary,no,-671,no,no,cellular,22,mar,195,2,-1,0,unknown,1
23917,1,student,married,tertiary,no,759,yes,no,unknown,2,jul,203,1,-1,0,unknown,1
23918,1,self-employed,married,secondary,no,238,no,yes,cellular,3,jan,100,3,0,0,unknown,1
23919,1,services,divorced,tertiary,no,1285,no,no,cellular,3,apr,589,2,-1,0,unknown,1
23920,1,self-employed,single,secondary,no,2464,no,no,cellular,26,mar,226,1,-1,0,unknown,1
23921,1,self-employed,single,secondary,no,62,yes,yes,cellular,3,mar,236,2,0,0,unknown,1
23922,1,self-employed,divorced,secondary,no,9,yes,no,unknown,25,may,184,1,-1,0,unknown,1
23923,1,housemaid,married,tertiary,no,2069,yes,no,cellular,19,may,319,1,-1,0,unknown,1
23924,1,housemaid,married,unknown,no,1174,no,no,unknown,22,mar,79,5,-1,0,unknown,1
23925,1,student,married,secondary,no,90,yes,no,cellular,18,apr,94,1,0,0,unknown,1
23926,1,student,single,secondary,no,-52,yes,no,cellular,29,jan,509,4,-1,0,unknown,1
23927,1,admin.,single,tertiary,no,894,no,no,cellular,29,nov,422,2,154,2,success,2
23928,1,housemaid,married,tertiary,no,6949,no,no,cellular,17,apr,920,1,-1,0,unknown,1
23929,0,management,married,primary,no,30,no,no,unknown,2,jun,118,1,-1,0,unknown,1
23930,1,blue-collar,married,primary,no,349,no,no,telephone,18,jul,32,2,0,0,unknown,1
23931,1,housemaid,married,tertiary,no,360,yes,no,cellular,4,dec,484,2,0,0,unknown,1
23932,1,self-employed,single,secondary,no,427,yes,no,unknown,5,may,114,1,-1,0,unknown,1
23933,1,student,single,tertiary,no,1001,no,no,cellular,3,nov,184,1,106,4,success,2
23934,1,admin.,married,secondary,no,458,yes,no,unknown,3,jun,158,3,-1,0,unknown,1
23935,1,services,married,secondary,no,-63,no,no,cellular,29,apr,194,4,0,0,unknown,1
23936,1,student,married,secondary,no,19,no,no,cellular,28,apr,99,6,0,0,unknown,1
23937,1,blue-collar,married,tertiary,no,291,no,yes,unknown,15,jul,179,1,-1,0,unknown,1
23938,1,retired,single,tertiary,no,-549,yes,yes,cellular,22,jan,176,8,0,0,unknown,1
23939,1,entrepreneur,married,primary,no,525,no,no,unknown,19,jul,90,1,-1,0,unknown,1
23940,1,blue-collar,married,secondary,no,57,yes,yes,unknown,23,mar,176,5,-1,0,unknown,1
23941,1,student,married,secondary,no,1328,no,no,cellular,19,nov,461,1,-1,0,unknown,1
23942,1,admin.,single,secondary,no,8,no,no,cellular,16,mar,197,1,0,0,unknown,1
23943,1,management,married,tertiary,no,2184,no,no,cellular,6,apr,200,5,0,0,unknown,1
23944,1,housemaid,married,tertiary,no,979,yes,no,unknown,15,jun,123,1,0,0,unknown,1
23945,1,blue-collar,married,primary,no,511,no,yes,cellular,22,jan,100,2,0,0,unknown,1
23946,1,student,single,tertiary,no,1349,no,yes,cellular,29,jan,45,6,0,0,unknown,1
23947,1,admin.,married,secondary,no,20,yes,no,cellular,21,apr,392,1,187,0,other,1
23948,1,management,single,secondary,no,690,no,yes,cellular,7,nov,343,1,352,7,failure,1
23949,1,admin.,single,primary,no,-99,yes,no,cellular,28,mar,403,15,0,0,unknown,1
23950,1,housemaid,single,secondary,no,97,yes,no,unknown,2,jul,105,1,-1,0,unknown,1
23951,1,blue-collar,divorced,secondary,no,-45,no,no,unknown,5,jul,195,3,-1,0,unknown,1
23952,1,housemaid,married,tertiary,no,131,no,no,cellular,6,apr,104,1,0,0,unknown,1
23953,1,entrepreneur,married,secondary,no,1024,yes,no,cellular,3,apr,421,1,75,1,failure,1
23954,1,admin.,married,secondary,yes,208,no,yes,cellular,19,apr,107,7,-1,0,unknown,1
23955,1,admin.,married,secondary,no,3,yes,no,cellular,20,jul,102,1,0,0,unknown,1
23956,1,admin.,married,secondary,no,1700,yes,no,unknown,16,jun,165,1,0,0,unknown,1
23957,1,self-employed,married,secondary,no,70,no,no,unknown,2,jul,23,3,0,0,unknown,1
23958,1,admin.,married,secondary,no,258,no,no,cellular,3,feb,156,1,0,0,unknown,1
23959,1,housemaid,married,tertiary,no,-62,yes,no,cellular,22,jan,229,2,-1,0,unknown,1
23960,1,self-employed,single,secondary,no,-46,yes,no,cellular,6,may,265,1,0,0,unknown,1
23961,1,management,divorced,primary,no,-63,no,no,cellular,26,apr,159,4,0,0,unknown,1
23962,1,admin.,divorced,primary,no,-36,no,no,cellular,29,jan,103,1,0,0,unknown,1
23963,1,admin.,single,tertiary,no,5796,no,no,cellular,3,feb,79,1,136,1,failure,1
23964,1,blue-collar,married,primary,no,417,yes,no,unknown,8,may,135,2,0,0,unknown,1
23965,1,admin.,married,secondary,no,370,yes,yes,cellular,19,apr,199,2,0,0,unknown,1
23966,1,entrepreneur,married,secondary,no,205,no,yes,cellular,12,apr,112,4,0,0,unknown,1
23967,1,student,single,unknown,no,158,no,yes,cellular,28,apr,187,2,0,0,unknown,1
23968,1,admin.,divorced,secondary,no,4388,no,no,cellular,18,may,194,1,0,0,unknown,1
23969,1,blue-collar,divorced,secondary,no,-58,no,yes,unknown,15,jun,395,1,-1,0,unknown,1
23970,1,housemaid,married,tertiary,no,482,no,no,telephone,29,jan,81,15,-1,0,unknown,1
23971,1,self-employed,single,secondary,no,37,yes,no,cellular,26,mar,463,2,-1,0,unknown,1
23972,1,self-employed,married,secondary,no,-153,yes,no,unknown,29,may,190,1,0,0,unknown,1
23973,1,retired,single,tertiary,no,118,yes,no,cellular,11,may,216,2,365,3,failure,1
23974,1,self-employed,single,secondary,no,955,yes,no,unknown,28,may,135,1,-1,0,unknown,1
23975,1,admin.,divorced,secondary,no,284,no,no,cellular,23,jan,658,1,0,0,unknown,1
23976,1,self-employed,married,secondary,no,4586,yes,no,cellular,11,mar,123,2,0,0,unknown,1
23977,1,housemaid,single,tertiary,no,381,yes,no,unknown,21,mar,138,4,0,0,unknown,1
23978,1,admin.,married,primary,no,6087,yes,yes,cellular,7,apr,158,2,361,2,success,2
23979,1,admin.,married,secondary,no,9,yes,no,cellular,16,apr,98,1,0,0,unknown,1
23980,1,admin.,married,secondary,no,-432,yes,yes,unknown,6,mar,394,3,0,0,unknown,1
23981,1,self-employed,single,secondary,no,15,yes,no,cellular,14,mar,495,2,0,0,unknown,1
23982,1,student,married,secondary,no,-508,yes,yes,telephone,17,apr,54,24,0,0,unknown,1
23983,1,retired,married,primary,no,853,yes,no,unknown,8,may,104,2,-1,0,unknown,1
23984,1,self-employed,married,secondary,no,406,yes,no,unknown,29,may,610,4,0,0,unknown,1
23985,1,admin.,single,secondary,no,-105,no,no,cellular,19,may,305,2,-1,0,unknown,1
23986,1,admin.,married,primary,no,1326,no,no,telephone,17,jul,441,1,-1,0,unknown,1
23987,1,housemaid,divorced,tertiary,no,20,no,yes,cellular,23,jul,414,2,0,0,unknown,1
23988,1,admin.,married,secondary,no,38,yes,no,cellular,29,mar,183,1,-1,0,unknown,2
23989,1,services,single,secondary,no,4529,no,no,cellular,3,dec,381,3,-1,0,unknown,2
23990,1,retired,married,tertiary,no,653,yes,yes,unknown,26,mar,465,4,-1,0,unknown,1
23991,1,management,married,secondary,no,280,yes,no,unknown,5,mar,325,1,0,0,unknown,1
23992,1,blue-collar,single,secondary,no,911,yes,no,cellular,2,mar,375,1,0,0,unknown,1
23993,1,admin.,married,primary,no,237,yes,no,cellular,17,feb,9,1,-1,0,unknown,1
23994,0,housemaid,single,tertiary,no,257,no,no,cellular,18,nov,90,1,0,0,unknown,1
23995,1,admin.,married,primary,no,6834,no,no,cellular,19,jan,620,10,-1,0,unknown,1
23996,0,unemployed,single,tertiary,no,456,no,no,cellular,23,oct,377,1,0,0,unknown,2
23997,1,student,single,secondary,no,74,yes,no,cellular,17,apr,318,1,351,0,failure,1
23998,1,management,married,secondary,no,-11,no,yes,telephone,10,jul,105,3,0,0,unknown,1
23999,1,student,single,secondary,no,5000,yes,no,cellular,11,may,306,1,0,0,unknown,1
24000,1,admin.,married,secondary,no,-107,yes,no,unknown,16,jun,88,5,0,0,unknown,1
24001,1,housemaid,single,tertiary,no,591,yes,no,unknown,9,mar,557,2,-1,0,unknown,2
24002,1,student,married,secondary,no,-169,yes,no,unknown,18,may,377,1,-1,0,unknown,2
24003,1,self-employed,married,secondary,no,512,yes,yes,unknown,7,may,594,1,-1,0,unknown,2
24004,1,housemaid,married,tertiary,no,87,no,yes,unknown,8,aug,206,2,0,0,unknown,1
24005,1,housemaid,married,tertiary,no,71,no,no,cellular,9,aug,189,2,-1,0,unknown,1
24006,1,student,single,primary,no,694,yes,no,unknown,25,mar,91,1,-1,0,unknown,1
24007,1,admin.,married,secondary,no,-16,yes,no,cellular,12,jan,49,4,-1,0,unknown,1
24008,1,services,single,tertiary,no,284,yes,no,cellular,9,mar,235,3,0,0,unknown,1
24009,1,entrepreneur,single,tertiary,no,2312,yes,no,unknown,5,jul,256,3,-1,0,unknown,2
24010,1,admin.,single,secondary,no,713,yes,no,cellular,19,may,350,1,190,1,failure,1
24011,1,housemaid,married,primary,no,213,yes,yes,cellular,29,feb,36,8,0,0,unknown,1
24012,1,housemaid,married,tertiary,no,127,no,no,cellular,4,dec,94,1,187,1,failure,1
24013,1,self-employed,married,secondary,no,1236,yes,no,cellular,17,mar,109,5,320,3,failure,1
24014,1,housemaid,single,secondary,no,1360,yes,no,cellular,20,may,225,1,351,1,failure,1
24015,1,management,single,secondary,no,555,yes,no,telephone,2,mar,542,2,173,1,other,1
24016,1,retired,married,secondary,yes,0,no,no,telephone,12,jan,390,2,-1,0,unknown,1
24017,1,admin.,single,secondary,no,472,yes,no,cellular,29,apr,309,1,0,0,unknown,1
24018,1,student,married,tertiary,no,39,yes,no,unknown,25,mar,104,4,-1,0,unknown,1
24019,1,admin.,married,secondary,no,257,yes,no,cellular,29,mar,105,1,-1,0,unknown,1
24020,1,housemaid,married,tertiary,no,-47,no,no,cellular,26,apr,111,2,0,0,unknown,1
24021,1,admin.,single,primary,no,340,yes,no,unknown,17,may,163,1,-1,0,unknown,1
24022,1,housemaid,single,tertiary,no,72,yes,no,cellular,12,apr,642,2,-1,0,unknown,1
24023,1,housemaid,married,tertiary,no,87,no,no,cellular,22,apr,100,2,-1,0,unknown,1
24024,1,services,married,secondary,no,488,yes,yes,cellular,28,jan,163,3,-1,0,unknown,1
24025,1,self-employed,married,secondary,no,174,yes,no,unknown,17,mar,118,2,-1,0,unknown,1
24026,1,admin.,single,secondary,no,1051,yes,no,unknown,22,mar,472,1,0,0,unknown,1
24027,1,self-employed,single,secondary,no,1422,no,no,unknown,12,jul,261,4,-1,0,unknown,1
24028,1,management,married,secondary,no,1438,yes,no,cellular,19,may,165,1,0,9,unknown,2
24029,1,self-employed,single,secondary,no,290,yes,no,cellular,18,may,236,3,0,0,unknown,2
24030,1,entrepreneur,single,tertiary,no,2312,yes,no,cellular,3,jul,161,1,0,0,unknown,1
24031,1,student,married,secondary,no,187,yes,no,cellular,11,may,732,1,0,0,unknown,2
24032,1,housemaid,married,primary,no,1279,yes,no,telephone,19,may,104,3,-1,0,unknown,1
24033,1,student,married,secondary,no,637,no,no,unknown,22,apr,306,15,-1,0,unknown,1
24034,1,admin.,married,secondary,no,5982,no,no,cellular,12,aug,313,2,79,1,other,2
24035,1,housemaid,married,tertiary,no,693,yes,no,cellular,2,may,211,3,69,2,success,1
24036,1,blue-collar,divorced,primary,no,743,no,no,unknown,29,jul,172,5,-1,0,unknown,1
24037,1,admin.,single,secondary,no,430,yes,yes,cellular,2,jul,244,1,359,1,failure,1
24038,1,housemaid,married,tertiary,no,547,no,no,cellular,28,feb,575,1,95,1,success,2
24039,1,student,married,tertiary,no,950,no,no,cellular,8,apr,206,2,0,0,unknown,1
24040,1,admin.,single,secondary,no,1701,yes,no,cellular,15,jan,239,1,-1,0,unknown,1
24041,1,blue-collar,married,secondary,no,-29,yes,no,cellular,7,apr,88,1,352,2,failure,1
24042,0,technician,single,secondary,no,2290,no,no,telephone,29,jan,96,1,154,5,failure,2
24043,1,management,married,secondary,no,367,yes,no,unknown,29,may,31,3,-1,0,unknown,1
24044,1,student,married,tertiary,no,2169,no,no,cellular,12,aug,267,4,0,0,unknown,2
24045,1,technician,married,unknown,no,-64,yes,no,cellular,8,jan,169,3,-1,0,unknown,1
24046,1,unemployed,married,tertiary,no,-791,yes,no,cellular,17,apr,82,4,0,0,unknown,1
24047,1,admin.,married,primary,no,1616,no,no,cellular,13,jan,208,1,0,0,unknown,1
24048,1,self-employed,single,secondary,no,1300,yes,no,cellular,28,feb,110,2,303,2,failure,1
24049,1,admin.,married,primary,no,400,yes,no,unknown,19,mar,389,1,0,0,unknown,1
24050,1,admin.,married,secondary,no,9719,yes,yes,unknown,10,may,509,1,0,0,unknown,1
24051,1,admin.,married,secondary,no,305,yes,no,unknown,7,mar,425,2,0,0,unknown,1
24052,1,self-employed,single,secondary,no,-39,yes,no,cellular,16,may,91,2,251,0,failure,1
24053,1,student,single,tertiary,no,1892,no,yes,cellular,30,jan,197,3,-1,0,unknown,1
24054,1,housemaid,single,tertiary,no,2298,yes,no,cellular,16,may,686,2,192,1,success,2
24055,1,retired,married,primary,no,329,no,no,cellular,6,jul,89,1,-1,0,unknown,1
24056,1,admin.,single,secondary,no,-318,yes,no,unknown,26,mar,317,3,0,0,unknown,1
24057,1,student,married,tertiary,no,1679,no,no,cellular,28,jan,101,1,99,2,success,2
24058,1,housemaid,divorced,secondary,no,431,no,no,cellular,12,apr,574,3,0,0,unknown,1
24059,1,management,married,secondary,no,364,no,no,cellular,29,apr,300,3,349,3,other,2
24060,1,admin.,married,secondary,no,289,yes,no,cellular,22,mar,253,2,-1,0,unknown,1
24061,1,admin.,married,secondary,no,977,yes,no,cellular,8,mar,95,1,0,0,unknown,1
24062,1,housemaid,married,tertiary,no,71,yes,yes,unknown,30,mar,152,2,-1,0,unknown,1
24063,1,technician,single,secondary,no,76,no,no,unknown,18,may,294,1,0,0,unknown,1
24064,1,student,single,secondary,no,-58,yes,no,unknown,21,mar,691,2,-1,0,unknown,1
24065,1,management,married,unknown,no,359,no,no,cellular,7,dec,1182,1,-1,0,unknown,2
24066,1,blue-collar,single,secondary,no,169,no,no,cellular,19,jan,39,10,0,0,unknown,1
24067,1,housemaid,married,tertiary,no,4260,yes,no,cellular,18,may,478,3,-1,0,unknown,1
24068,1,services,married,secondary,no,490,yes,no,unknown,5,jul,39,1,0,0,unknown,1
24069,1,retired,married,secondary,no,421,yes,yes,unknown,8,may,252,1,0,0,unknown,1
24070,1,blue-collar,divorced,secondary,no,209,yes,no,telephone,14,apr,619,1,273,3,failure,1
24071,1,admin.,divorced,secondary,no,30,no,no,cellular,25,jan,260,3,-1,0,unknown,1
24072,1,housemaid,married,tertiary,no,-28,no,no,cellular,29,jan,410,2,0,0,unknown,1
24073,1,self-employed,divorced,secondary,no,-51,yes,no,unknown,17,jun,29,1,0,0,unknown,1
24074,1,admin.,married,secondary,no,1699,no,no,cellular,14,mar,210,2,181,7,failure,1
24075,1,self-employed,married,secondary,no,-11,yes,no,unknown,18,may,100,1,-1,0,unknown,1
24076,1,housemaid,single,tertiary,no,2975,yes,no,cellular,3,jul,163,2,188,1,other,1
24077,1,blue-collar,divorced,secondary,no,246,yes,yes,telephone,18,may,24,1,0,0,unknown,1
24078,1,retired,single,tertiary,no,-8,no,no,unknown,28,mar,271,1,0,0,unknown,1
24079,1,housemaid,single,tertiary,no,-74,no,no,cellular,11,aug,401,4,0,0,unknown,1
24080,1,technician,single,tertiary,no,668,no,no,unknown,15,jul,91,1,-1,0,unknown,1
24081,1,housemaid,married,tertiary,no,320,no,no,cellular,16,jan,180,3,0,0,unknown,1
24082,1,admin.,single,secondary,no,-41,no,yes,cellular,15,jul,169,1,0,0,success,1
24083,1,blue-collar,married,secondary,no,-215,no,no,telephone,6,dec,118,3,-1,0,unknown,1
24084,1,technician,divorced,secondary,no,428,yes,no,cellular,6,aug,384,2,165,2,success,1
24085,1,admin.,single,secondary,no,1098,no,no,cellular,17,may,455,1,0,0,unknown,2
24086,1,self-employed,married,secondary,no,3406,yes,no,telephone,7,apr,374,2,287,7,other,1
24087,1,housemaid,single,tertiary,no,163,no,no,cellular,5,aug,400,1,-1,0,unknown,1
