checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,personal-status,class-label
no checking account,17,no credits taken/ all credits paid back duly,domestic appliances,3996,... < 100 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,11,existing credits paid back duly till now,car (new),2926,... < 100 DM,1 <= ... < 4 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",38,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,25,existing credits paid back duly till now,car (new),1146,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,divorced/separated,1
no checking account,10,critical account/ other credits existing (not at this bank),business,2772,unknown/ no savings account,.. >= 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,36,none,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,51,critical account/ other credits existing (not at this bank),car (used),14062,... < 100 DM,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,14,existing credits paid back duly till now,business,3777,... < 100 DM,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",37,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,19,existing credits paid back duly till now,radio/television,4872,... < 100 DM,... < 1 year,2,none,1,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
no checking account,14,existing credits paid back duly till now,radio/television,2999,... < 100 DM,unemployed,4,none,3,if not A121 : building society savings agreement/ life insurance,36,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,divorced/separated,1
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,1597,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,29,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,9,existing credits paid back duly till now,education,3230,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,2,skilled employee / official,1,none,yes,female,divorced/separated/married,2
no checking account,28,critical account/ other credits existing (not at this bank),domestic appliances,5007,unknown/ no savings account,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,male,single,1
no checking account,15,existing credits paid back duly till now,radio/television,1172,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,male,single,1
no checking account,24,existing credits paid back duly till now,radio/television,5957,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,furniture/equipment,1769,... < 100 DM,... < 1 year,1,co-applicant,3,real estate,29,none,own,1,skilled employee / official,1,none,yes,male,single,1
no checking account,23,critical account/ other credits existing (not at this bank),car (used),1691,... < 100 DM,.. >= 7 years,1,none,2,real estate,41,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,10,existing credits paid back duly till now,furniture/equipment,1370,.. >= 1000 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,28,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,married/widowed,1
no checking account,17,critical account/ other credits existing (not at this bank),car (new),2510,... < 100 DM,unemployed,2,none,3,"if not A121/A122 : car or other, not in attribute 6",58,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,11,critical account/ other credits existing (not at this bank),car (new),2263,... < 100 DM,.. >= 7 years,1,none,4,real estate,53,none,own,3,management/ self-employed/ highly qualified employee/ officer,2,none,yes,female,divorced/separated/married,2
0 <= ... < 200 DM,18,existing credits paid back duly till now,business,1331,... < 100 DM,... < 1 year,4,none,2,real estate,30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,married/widowed,1
... >= 200 DM / salary assignments for at least 1 year,18,delay in paying off in the past,radio/television,1447,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,56,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,10,existing credits paid back duly till now,car (new),1938,... < 100 DM,unemployed,4,none,3,real estate,39,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,divorced/separated,1
< 0 DM,11,critical account/ other credits existing (not at this bank),car (new),1295,... < 100 DM,.. >= 7 years,2,none,3,real estate,57,none,own,3,unskilled - resident,1,none,yes,male,single,1
no checking account,18,existing credits paid back duly till now,car (used),4133,... < 100 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,8,delay in paying off in the past,furniture/equipment,2217,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,32,none,own,2,unskilled - resident,2,none,yes,male,single,1
0 <= ... < 200 DM,32,critical account/ other credits existing (not at this bank),business,7752,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,17,existing credits paid back duly till now,furniture/equipment,2903,unknown/ no savings account,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",26,stores,rent,1,skilled employee / official,1,none,yes,male,single,1
no checking account,24,critical account/ other credits existing (not at this bank),car (new),2822,... < 100 DM,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,37,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,10,existing credits paid back duly till now,furniture/equipment,2096,.. >= 1000 DM,... < 1 year,1,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,male,single,1
no checking account,44,critical account/ other credits existing (not at this bank),business,3644,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,stores,own,2,skilled employee / official,1,none,yes,male,single,2
0 <= ... < 200 DM,21,existing credits paid back duly till now,business,10544,... < 100 DM,... < 1 year,2,none,3,if not A121 : building society savings agreement/ life insurance,20,none,own,1,unskilled - resident,1,none,yes,male,single,1
no checking account,10,existing credits paid back duly till now,car (new),2014,... < 100 DM,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,2,"yes, registered under the customers name",no,male,single,1
no checking account,25,critical account/ other credits existing (not at this bank),radio/television,2790,unknown/ no savings account,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,48,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
no checking account,27,existing credits paid back duly till now,car (new),1822,unknown/ no savings account,.. >= 7 years,4,none,2,unknown / no property,48,none,own,3,skilled employee / official,1,none,yes,male,single,1
< 0 DM,12,existing credits paid back duly till now,car (used),1698,... < 100 DM,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,unskilled - resident,1,none,yes,female,divorced/separated/married,2
no checking account,14,existing credits paid back duly till now,business,1631,100 <= ... < 500 DM,4 <= ... < 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,35,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,24,existing credits paid back duly till now,car (new),2026,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,39,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,male,divorced/separated,2
0 <= ... < 200 DM,24,delay in paying off in the past,business,3180,... < 100 DM,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",27,stores,own,2,skilled employee / official,1,none,yes,male,married/widowed,1
0 <= ... < 200 DM,16,critical account/ other credits existing (not at this bank),education,1131,... < 100 DM,... < 1 year,4,none,1,unknown / no property,39,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,divorced/separated,2
0 <= ... < 200 DM,13,existing credits paid back duly till now,furniture/equipment,799,... < 100 DM,... < 1 year,1,none,1,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,none,yes,male,single,1
< 0 DM,9,existing credits paid back duly till now,car (new),924,unknown/ no savings account,1 <= ... < 4 years,4,none,2,real estate,41,none,own,1,skilled employee / official,1,none,yes,male,single,2
0 <= ... < 200 DM,59,no credits taken/ all credits paid back duly,radio/television,8217,... < 100 DM,... < 1 year,4,none,1,unknown / no property,25,none,own,2,skilled employee / official,1,none,yes,male,single,2
no checking account,11,existing credits paid back duly till now,radio/television,3402,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",37,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
no checking account,16,critical account/ other credits existing (not at this bank),business,4816,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",51,stores,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
< 0 DM,12,existing credits paid back duly till now,car (new),1917,500 <= ... < 1000 DM,1 <= ... < 4 years,1,none,2,real estate,33,none,rent,1,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,14,existing credits paid back duly till now,business,4274,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,34,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,8,existing credits paid back duly till now,education,755,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,45,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,2
no checking account,15,existing credits paid back duly till now,radio/television,1474,unknown/ no savings account,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,2
no checking account,20,existing credits paid back duly till now,business,3143,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,35,delay in paying off in the past,business,6874,... < 100 DM,1 <= ... < 4 years,2,guarantor,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,divorced/separated,2
< 0 DM,15,existing credits paid back duly till now,furniture/equipment,3802,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
< 0 DM,37,existing credits paid back duly till now,furniture/equipment,3343,... < 100 DM,... < 1 year,1,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,skilled employee / official,1,none,yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,radio/television,628,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,male,married/widowed,2
no checking account,24,existing credits paid back duly till now,furniture/equipment,2123,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,rent,1,skilled employee / official,1,none,yes,male,single,1
no checking account,20,critical account/ other credits existing (not at this bank),furniture/equipment,3272,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,1769,unknown/ no savings account,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,39,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,13,existing credits paid back duly till now,car (used),7631,unknown/ no savings account,unemployed,2,none,4,if not A121 : building society savings agreement/ life insurance,41,none,for free,1,skilled employee / official,1,none,yes,male,single,1
< 0 DM,14,critical account/ other credits existing (not at this bank),furniture/equipment,1165,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,27,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
no checking account,23,critical account/ other credits existing (not at this bank),business,10378,... < 100 DM,... < 1 year,2,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,2
no checking account,13,critical account/ other credits existing (not at this bank),car (new),2004,... < 100 DM,.. >= 7 years,1,none,4,real estate,38,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,male,single,1
no checking account,6,existing credits paid back duly till now,education,1348,.. >= 1000 DM,4 <= ... < 7 years,1,none,4,real estate,66,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
no checking account,14,existing credits paid back duly till now,furniture/equipment,3251,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,none,yes,male,single,1
no checking account,25,critical account/ other credits existing (not at this bank),car (new),1387,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",31,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,divorced/separated,1
0 <= ... < 200 DM,21,existing credits paid back duly till now,business,1951,... < 100 DM,... < 1 year,2,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,male,married/widowed,1
< 0 DM,10,critical account/ other credits existing (not at this bank),car (new),6461,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,27,none,own,2,unskilled - resident,1,none,yes,male,single,1
no checking account,26,critical account/ other credits existing (not at this bank),business,3434,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,30,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,married/widowed,1
0 <= ... < 200 DM,8,existing credits paid back duly till now,radio/television,624,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,35,none,own,1,skilled employee / official,1,none,yes,male,married/widowed,2
no checking account,36,existing credits paid back duly till now,radio/television,2849,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,32,none,own,1,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,14,existing credits paid back duly till now,car (new),2118,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",48,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,13,existing credits paid back duly till now,radio/television,2039,... < 100 DM,... < 1 year,4,none,3,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,14,existing credits paid back duly till now,business,1774,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,54,existing credits paid back duly till now,furniture/equipment,3187,... < 100 DM,... < 1 year,1,none,1,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,38,delay in paying off in the past,furniture/equipment,11509,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,8,existing credits paid back duly till now,radio/television,952,... < 100 DM,1 <= ... < 4 years,2,guarantor,2,real estate,43,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,married/widowed,1
no checking account,49,delay in paying off in the past,business,12430,... < 100 DM,4 <= ... < 7 years,1,none,2,real estate,41,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
0 <= ... < 200 DM,10,critical account/ other credits existing (not at this bank),furniture/equipment,4664,... < 100 DM,unemployed,2,none,3,real estate,39,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,2
... >= 200 DM / salary assignments for at least 1 year,11,existing credits paid back duly till now,furniture/equipment,2905,... < 100 DM,... < 1 year,2,none,1,real estate,28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,married/widowed,1
no checking account,11,existing credits paid back duly till now,radio/television,969,... < 100 DM,... < 1 year,4,none,2,real estate,33,none,own,1,skilled employee / official,1,none,yes,male,single,1
no checking account,11,existing credits paid back duly till now,car (new),2560,unknown/ no savings account,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,37,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,9,critical account/ other credits existing (not at this bank),car (used),1241,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,36,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,360,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,none,yes,male,single,2
0 <= ... < 200 DM,17,critical account/ other credits existing (not at this bank),business,6586,... < 100 DM,... < 1 year,3,none,1,real estate,39,none,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,698,.. >= 1000 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,21,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,2
< 0 DM,24,critical account/ other credits existing (not at this bank),car (new),2431,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,real estate,30,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
no checking account,8,existing credits paid back duly till now,radio/television,1220,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,37,none,own,1,unskilled - resident,1,none,no,male,single,1
< 0 DM,23,existing credits paid back duly till now,car (used),3256,... < 100 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",50,stores,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,married/widowed,1
0 <= ... < 200 DM,23,delay in paying off in the past,business,4570,... < 100 DM,.. >= 7 years,1,none,4,real estate,30,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
< 0 DM,41,all credits at this bank paid back duly,business,3311,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,9,existing credits paid back duly till now,radio/television,1925,... < 100 DM,... < 1 year,2,guarantor,3,real estate,47,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,1752,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",40,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
no checking account,40,critical account/ other credits existing (not at this bank),radio/television,1747,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,real estate,40,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,32,no credits taken/ all credits paid back duly,business,10439,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",27,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,2855,... < 100 DM,... < 1 year,3,none,1,if not A121 : building society savings agreement/ life insurance,42,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,25,existing credits paid back duly till now,furniture/equipment,2072,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,42,bank,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,2
no checking account,11,existing credits paid back duly till now,radio/television,943,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",39,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
< 0 DM,27,existing credits paid back duly till now,furniture/equipment,5533,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,9,critical account/ other credits existing (not at this bank),radio/television,2951,... < 100 DM,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,28,none,rent,2,skilled employee / official,1,none,yes,female,divorced/separated/married,2
< 0 DM,15,existing credits paid back duly till now,furniture/equipment,7484,... < 100 DM,... < 1 year,2,none,3,if not A121 : building society savings agreement/ life insurance,33,none,own,1,unskilled - resident,1,none,yes,male,single,1
0 <= ... < 200 DM,40,existing credits paid back duly till now,radio/television,3401,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,male,single,2
< 0 DM,11,critical account/ other credits existing (not at this bank),repairs,1979,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,58,none,for free,3,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),2979,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,42,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
no checking account,42,existing credits paid back duly till now,car (new),5253,... < 100 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,28,none,rent,1,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
< 0 DM,22,existing credits paid back duly till now,furniture/equipment,2191,... < 100 DM,... < 1 year,3,none,3,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,divorced/separated,1
0 <= ... < 200 DM,14,existing credits paid back duly till now,furniture/equipment,1287,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,27,none,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,18,critical account/ other credits existing (not at this bank),business,3315,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,51,critical account/ other credits existing (not at this bank),radio/television,7362,500 <= ... < 1000 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",39,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,10,existing credits paid back duly till now,radio/television,2603,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",44,none,own,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,12,existing credits paid back duly till now,education,1412,... < 100 DM,unemployed,2,none,3,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
0 <= ... < 200 DM,50,existing credits paid back duly till now,radio/television,5868,... < 100 DM,1 <= ... < 4 years,2,co-applicant,4,unknown / no property,52,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,11,existing credits paid back duly till now,furniture/equipment,1906,unknown/ no savings account,... < 1 year,4,guarantor,3,"if not A121/A122 : car or other, not in attribute 6",34,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,married/widowed,1
< 0 DM,32,existing credits paid back duly till now,car (new),1890,.. >= 1000 DM,1 <= ... < 4 years,3,none,3,if not A121 : building society savings agreement/ life insurance,26,none,rent,1,skilled employee / official,1,none,yes,male,divorced/separated,2
no checking account,59,critical account/ other credits existing (not at this bank),business,5516,... < 100 DM,... < 1 year,2,none,4,"if not A121/A122 : car or other, not in attribute 6",38,stores,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,41,critical account/ other credits existing (not at this bank),car (used),7269,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,34,none,own,2,skilled employee / official,1,none,yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,28,existing credits paid back duly till now,business,1688,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,2,real estate,39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (new),1373,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,3,real estate,39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,19,existing credits paid back duly till now,radio/television,2264,... < 100 DM,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
< 0 DM,17,existing credits paid back duly till now,repairs,3473,... < 100 DM,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",58,stores,own,1,unskilled - resident,1,none,yes,male,single,1
< 0 DM,14,existing credits paid back duly till now,furniture/equipment,3071,... < 100 DM,... < 1 year,4,none,3,if not A121 : building society savings agreement/ life insurance,28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,male,single,2
no checking account,48,delay in paying off in the past,radio/television,14653,... < 100 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,none,yes,male,single,2
0 <= ... < 200 DM,36,delay in paying off in the past,car (new),8453,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,47,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
no checking account,49,critical account/ other credits existing (not at this bank),repairs,7152,... < 100 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",26,stores,own,2,skilled employee / official,1,none,yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,17,existing credits paid back duly till now,car (new),1816,... < 100 DM,... < 1 year,2,guarantor,3,real estate,35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,24,no credits taken/ all credits paid back duly,radio/television,1256,unknown/ no savings account,4 <= ... < 7 years,4,none,1,real estate,45,bank,own,1,unskilled - resident,2,none,yes,male,single,2
0 <= ... < 200 DM,7,existing credits paid back duly till now,business,1519,unknown/ no savings account,1 <= ... < 4 years,3,none,2,real estate,22,none,rent,2,skilled employee / official,1,none,no,male,married/widowed,1
no checking account,17,no credits taken/ all credits paid back duly,furniture/equipment,3167,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,unskilled - resident,1,none,yes,female,divorced/separated/married,1
no checking account,25,existing credits paid back duly till now,car (new),2596,... < 100 DM,1 <= ... < 4 years,1,none,3,real estate,29,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,married/widowed,2
