checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,personal-status,class-label
no checking account,13,all credits at this bank paid back duly,furniture/equipment,3225,... < 100 DM,... < 1 year,4,none,2,real estate,28,bank,own,3,skilled employee / official,1,none,yes,male,single,1
< 0 DM,38,critical account/ other credits existing (not at this bank),furniture/equipment,2576,... < 100 DM,1 <= ... < 4 years,1,guarantor,4,unknown / no property,21,none,rent,1,skilled employee / official,1,none,yes,female,divorced/separated/married,2
no checking account,22,existing credits paid back duly till now,radio/television,1364,... < 100 DM,1 <= ... < 4 years,2,guarantor,2,real estate,26,none,own,1,skilled employee / official,1,none,yes,male,single,1
< 0 DM,24,existing credits paid back duly till now,radio/television,5295,... < 100 DM,... < 1 year,1,none,3,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (new),3529,... < 100 DM,1 <= ... < 4 years,4,guarantor,3,"if not A121/A122 : car or other, not in attribute 6",58,bank,own,1,unskilled - resident,1,none,yes,male,single,1
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),radio/television,1094,... < 100 DM,... < 1 year,1,none,4,real estate,47,none,own,1,unskilled - resident,1,none,no,female,divorced/separated/married,1
no checking account,39,existing credits paid back duly till now,car (new),6794,unknown/ no savings account,.. >= 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,31,none,rent,1,skilled employee / official,1,none,yes,male,single,2
< 0 DM,12,delay in paying off in the past,radio/television,3722,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,real estate,27,none,own,2,skilled employee / official,2,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,13,existing credits paid back duly till now,radio/television,1194,unknown/ no savings account,4 <= ... < 7 years,2,none,3,unknown / no property,23,none,rent,1,skilled employee / official,1,none,yes,female,divorced/separated/married,2
no checking account,9,delay in paying off in the past,furniture/equipment,13365,... < 100 DM,1 <= ... < 4 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,14,existing credits paid back duly till now,furniture/equipment,1448,.. >= 1000 DM,4 <= ... < 7 years,4,none,2,real estate,24,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
no checking account,23,existing credits paid back duly till now,radio/television,3481,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,46,stores,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
no checking account,13,existing credits paid back duly till now,radio/television,3714,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,39,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,8,existing credits paid back duly till now,car (new),6509,unknown/ no savings account,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
< 0 DM,8,existing credits paid back duly till now,car (new),1233,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,2,none,yes,male,single,1
no checking account,17,critical account/ other credits existing (not at this bank),car (new),2356,... < 100 DM,1 <= ... < 4 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,25,delay in paying off in the past,car (new),8757,... < 100 DM,.. >= 7 years,4,guarantor,4,unknown / no property,61,bank,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,12,critical account/ other credits existing (not at this bank),car (new),885,500 <= ... < 1000 DM,1 <= ... < 4 years,1,none,3,real estate,50,none,rent,2,unskilled - resident,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,17,critical account/ other credits existing (not at this bank),business,4444,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,none,yes,male,single,2
0 <= ... < 200 DM,19,existing credits paid back duly till now,radio/television,1381,... < 100 DM,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,none,yes,male,married/widowed,1
no checking account,16,critical account/ other credits existing (not at this bank),education,1120,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,42,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,33,delay in paying off in the past,business,2472,unknown/ no savings account,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,21,bank,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,40,critical account/ other credits existing (not at this bank),car (new),1518,... < 100 DM,4 <= ... < 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",25,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
< 0 DM,8,existing credits paid back duly till now,car (new),2125,... < 100 DM,4 <= ... < 7 years,3,none,2,real estate,30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,34,existing credits paid back duly till now,radio/television,3466,unknown/ no savings account,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,31,critical account/ other credits existing (not at this bank),car (new),2930,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,28,none,own,2,skilled employee / official,1,none,yes,male,single,1
< 0 DM,13,existing credits paid back duly till now,furniture/equipment,1705,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,58,critical account/ other credits existing (not at this bank),furniture/equipment,2539,... < 100 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,29,stores,own,2,skilled employee / official,1,none,yes,male,single,1
< 0 DM,11,existing credits paid back duly till now,furniture/equipment,777,... < 100 DM,.. >= 7 years,1,none,4,real estate,25,none,rent,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
no checking account,38,critical account/ other credits existing (not at this bank),business,9874,500 <= ... < 1000 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,51,none,for free,2,skilled employee / official,1,none,yes,male,single,1
< 0 DM,16,critical account/ other credits existing (not at this bank),car (new),6234,.. >= 1000 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,22,stores,own,2,skilled employee / official,1,none,yes,male,divorced/separated/married,2
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),819,... < 100 DM,.. >= 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,31,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
... >= 200 DM / salary assignments for at least 1 year,28,delay in paying off in the past,education,17181,... < 100 DM,unemployed,2,none,3,"if not A121/A122 : car or other, not in attribute 6",27,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,9,existing credits paid back duly till now,car (used),2980,... < 100 DM,1 <= ... < 4 years,1,none,3,real estate,25,stores,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
no checking account,16,critical account/ other credits existing (not at this bank),car (new),2118,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,37,none,own,2,unskilled - resident,2,none,yes,male,single,1
no checking account,24,existing credits paid back duly till now,business,1306,... < 100 DM,.. >= 7 years,3,co-applicant,3,if not A121 : building society savings agreement/ life insurance,27,none,own,2,skilled employee / official,2,none,yes,male,single,2
< 0 DM,31,all credits at this bank paid back duly,retraining,3148,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,30,none,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,24,existing credits paid back duly till now,education,11777,... < 100 DM,unemployed,2,none,2,unknown / no property,38,bank,for free,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,male,single,2
< 0 DM,33,critical account/ other credits existing (not at this bank),education,2718,unknown/ no savings account,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,36,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,44,delay in paying off in the past,car (used),7069,unknown/ no savings account,.. >= 7 years,3,co-applicant,3,unknown / no property,64,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",no,male,single,2
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (new),5583,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",54,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",no,male,single,1
< 0 DM,15,critical account/ other credits existing (not at this bank),car (new),1272,... < 100 DM,.. >= 7 years,1,guarantor,4,real estate,52,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
< 0 DM,13,existing credits paid back duly till now,radio/television,563,... < 100 DM,... < 1 year,1,co-applicant,3,real estate,28,none,rent,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
< 0 DM,15,existing credits paid back duly till now,domestic appliances,1315,... < 100 DM,1 <= ... < 4 years,4,none,3,unknown / no property,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,16,existing credits paid back duly till now,car (new),3473,... < 100 DM,... < 1 year,2,none,3,if not A121 : building society savings agreement/ life insurance,27,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
0 <= ... < 200 DM,20,existing credits paid back duly till now,radio/television,905,... < 100 DM,... < 1 year,4,none,1,real estate,27,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,married/widowed,2
< 0 DM,7,critical account/ other credits existing (not at this bank),car (used),1515,... < 100 DM,.. >= 7 years,4,none,2,real estate,33,none,own,2,unskilled - resident,1,none,yes,male,single,1
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,1293,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
no checking account,22,existing credits paid back duly till now,car (used),9774,unknown/ no savings account,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",40,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,23,critical account/ other credits existing (not at this bank),car (used),3469,... < 100 DM,.. >= 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),radio/television,1826,... < 100 DM,... < 1 year,2,none,2,real estate,34,none,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,35,critical account/ other credits existing (not at this bank),car (new),6608,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,unknown / no property,30,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,male,single,2
no checking account,8,critical account/ other credits existing (not at this bank),repairs,2357,... < 100 DM,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",58,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
no checking account,15,critical account/ other credits existing (not at this bank),car (new),2215,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated,1
no checking account,37,delay in paying off in the past,radio/television,1840,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,43,none,for free,1,skilled employee / official,1,none,yes,male,single,1
no checking account,38,existing credits paid back duly till now,radio/television,3105,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,2,none,yes,male,single,2
0 <= ... < 200 DM,30,critical account/ other credits existing (not at this bank),car (new),6484,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,2
0 <= ... < 200 DM,42,existing credits paid back duly till now,radio/television,4052,unknown/ no savings account,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,6,existing credits paid back duly till now,car (new),1323,.. >= 1000 DM,4 <= ... < 7 years,1,none,2,real estate,27,none,rent,1,unskilled - resident,1,none,yes,male,married/widowed,1
0 <= ... < 200 DM,30,critical account/ other credits existing (not at this bank),education,1967,... < 100 DM,.. >= 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,28,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,male,divorced/separated,2
no checking account,24,existing credits paid back duly till now,furniture/equipment,1360,unknown/ no savings account,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
no checking account,22,critical account/ other credits existing (not at this bank),radio/television,1053,... < 100 DM,.. >= 7 years,1,none,4,real estate,65,bank,own,3,unskilled - resident,1,none,yes,male,single,2
0 <= ... < 200 DM,14,critical account/ other credits existing (not at this bank),radio/television,1377,... < 100 DM,4 <= ... < 7 years,4,none,4,unknown / no property,36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
< 0 DM,10,existing credits paid back duly till now,radio/television,706,100 <= ... < 500 DM,.. >= 7 years,3,none,3,real estate,30,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,female,divorced/separated/married,1
no checking account,48,critical account/ other credits existing (not at this bank),furniture/equipment,3017,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",24,stores,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,37,delay in paying off in the past,car (new),4674,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",25,stores,own,2,unskilled - resident,1,none,yes,male,single,2
< 0 DM,13,critical account/ other credits existing (not at this bank),radio/television,2436,unknown/ no savings account,... < 1 year,3,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
< 0 DM,32,delay in paying off in the past,furniture/equipment,4238,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,32,none,own,1,unskilled - resident,1,none,yes,male,single,1
no checking account,19,delay in paying off in the past,furniture/equipment,1661,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,unskilled - resident,1,none,yes,male,single,1
no checking account,15,existing credits paid back duly till now,furniture/equipment,1655,... < 100 DM,1 <= ... < 4 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,1,skilled employee / official,1,none,yes,male,married/widowed,2
no checking account,12,critical account/ other credits existing (not at this bank),car (used),1715,unknown/ no savings account,.. >= 7 years,4,none,2,unknown / no property,64,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,2
< 0 DM,11,existing credits paid back duly till now,furniture/equipment,1302,... < 100 DM,.. >= 7 years,1,none,4,real estate,29,none,own,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,24,delay in paying off in the past,car (new),1914,... < 100 DM,.. >= 7 years,1,none,4,unknown / no property,28,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,1456,100 <= ... < 500 DM,... < 1 year,2,none,2,real estate,52,none,own,1,unskilled - resident,1,none,yes,male,single,2
0 <= ... < 200 DM,38,critical account/ other credits existing (not at this bank),car (new),2832,unknown/ no savings account,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",38,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,11,no credits taken/ all credits paid back duly,education,6696,... < 100 DM,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,female,divorced/separated/married,1
0 <= ... < 200 DM,24,no credits taken/ all credits paid back duly,car (used),14432,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,2
no checking account,12,existing credits paid back duly till now,radio/television,4466,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,26,none,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,33,existing credits paid back duly till now,furniture/equipment,1771,.. >= 1000 DM,4 <= ... < 7 years,2,co-applicant,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,no,male,single,1
no checking account,15,critical account/ other credits existing (not at this bank),furniture/equipment,1536,... < 100 DM,... < 1 year,4,none,2,real estate,40,bank,own,1,unskilled - resident,1,none,yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,34,critical account/ other credits existing (not at this bank),furniture/equipment,5313,... < 100 DM,.. >= 7 years,2,none,1,unknown / no property,42,stores,own,2,skilled employee / official,2,none,yes,male,single,2
0 <= ... < 200 DM,25,all credits at this bank paid back duly,car (new),3891,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,rent,2,skilled employee / official,1,none,yes,male,single,1
< 0 DM,15,existing credits paid back duly till now,radio/television,1484,... < 100 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,unskilled - resident,1,none,yes,male,married/widowed,1
no checking account,6,critical account/ other credits existing (not at this bank),car (used),1775,unknown/ no savings account,.. >= 7 years,2,none,4,real estate,38,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,22,existing credits paid back duly till now,business,10749,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,28,stores,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
< 0 DM,10,critical account/ other credits existing (not at this bank),car (new),996,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,27,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,2
< 0 DM,13,existing credits paid back duly till now,car (new),1546,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,unskilled - resident,1,none,yes,male,single,1
< 0 DM,41,existing credits paid back duly till now,furniture/equipment,1433,... < 100 DM,... < 1 year,2,none,1,"if not A121/A122 : car or other, not in attribute 6",20,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
no checking account,8,critical account/ other credits existing (not at this bank),car (new),883,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,42,none,for free,1,skilled employee / official,1,none,yes,male,single,1
< 0 DM,48,delay in paying off in the past,repairs,9924,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
no checking account,42,critical account/ other credits existing (not at this bank),car (new),746,unknown/ no savings account,4 <= ... < 7 years,3,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (used),5775,... < 100 DM,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,33,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,49,delay in paying off in the past,car (used),3410,... < 100 DM,.. >= 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,2,skilled employee / official,1,none,yes,male,single,2
no checking account,24,all credits at this bank paid back duly,car (used),3444,500 <= ... < 1000 DM,1 <= ... < 4 years,1,co-applicant,2,if not A121 : building society savings agreement/ life insurance,42,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,car (new),1586,... < 100 DM,1 <= ... < 4 years,3,none,3,real estate,38,bank,own,1,skilled employee / official,2,none,yes,male,single,2
no checking account,23,existing credits paid back duly till now,radio/television,1225,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,25,none,own,1,skilled employee / official,1,none,yes,male,single,2
no checking account,26,all credits at this bank paid back duly,car (new),1380,... < 100 DM,.. >= 7 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",66,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,male,single,1
no checking account,37,critical account/ other credits existing (not at this bank),car (new),4650,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,25,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
no checking account,10,existing credits paid back duly till now,furniture/equipment,1426,100 <= ... < 500 DM,... < 1 year,2,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,41,critical account/ other credits existing (not at this bank),car (used),7756,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",20,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,23,critical account/ other credits existing (not at this bank),business,952,100 <= ... < 500 DM,.. >= 7 years,2,none,3,real estate,34,none,own,2,skilled employee / official,2,none,yes,male,married/widowed,1
< 0 DM,18,critical account/ other credits existing (not at this bank),car (new),8799,unknown/ no savings account,.. >= 7 years,3,none,4,unknown / no property,29,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
< 0 DM,14,all credits at this bank paid back duly,car (new),929,... < 100 DM,unemployed,3,none,4,unknown / no property,45,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,36,delay in paying off in the past,furniture/equipment,1458,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,1,if not A121 : building society savings agreement/ life insurance,26,none,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,43,critical account/ other credits existing (not at this bank),furniture/equipment,3785,... < 100 DM,1 <= ... < 4 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",23,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,2
0 <= ... < 200 DM,22,critical account/ other credits existing (not at this bank),car (used),14785,.. >= 1000 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",25,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,16,critical account/ other credits existing (not at this bank),radio/television,1633,... < 100 DM,4 <= ... < 7 years,1,guarantor,4,"if not A121/A122 : car or other, not in attribute 6",49,none,own,2,skilled employee / official,2,none,yes,male,single,2
< 0 DM,15,existing credits paid back duly till now,education,2517,500 <= ... < 1000 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,51,none,for free,1,skilled employee / official,1,none,yes,male,single,1
no checking account,31,critical account/ other credits existing (not at this bank),radio/television,6046,500 <= ... < 1000 DM,.. >= 7 years,3,none,4,real estate,40,none,own,1,unskilled - resident,1,none,yes,male,single,1
no checking account,26,existing credits paid back duly till now,car (new),1131,... < 100 DM,... < 1 year,4,none,3,unknown / no property,23,stores,own,1,skilled employee / official,1,none,yes,male,married/widowed,2
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,2134,unknown/ no savings account,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",21,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,divorced/separated/married,1
0 <= ... < 200 DM,27,critical account/ other credits existing (not at this bank),repairs,3032,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,35,none,own,2,skilled employee / official,1,none,yes,male,single,1
no checking account,23,existing credits paid back duly till now,radio/television,2716,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,4,real estate,34,none,own,1,skilled employee / official,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,10,delay in paying off in the past,furniture/equipment,1807,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,44,bank,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,14,delay in paying off in the past,car (new),1303,... < 100 DM,1 <= ... < 4 years,1,none,1,if not A121 : building society savings agreement/ life insurance,36,stores,own,1,skilled employee / official,2,none,yes,male,single,2
no checking account,25,existing credits paid back duly till now,car (new),833,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,33,none,rent,1,unskilled - resident,1,none,yes,male,married/widowed,1
0 <= ... < 200 DM,23,critical account/ other credits existing (not at this bank),car (new),1945,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,26,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,2725,500 <= ... < 1000 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,62,none,own,2,unskilled - resident,2,none,yes,male,single,1
< 0 DM,25,critical account/ other credits existing (not at this bank),car (new),2943,unknown/ no savings account,... < 1 year,2,none,4,if not A121 : building society savings agreement/ life insurance,40,none,own,2,skilled employee / official,1,none,yes,male,single,1
0 <= ... < 200 DM,33,critical account/ other credits existing (not at this bank),radio/television,10333,unknown/ no savings account,.. >= 7 years,2,none,3,unknown / no property,30,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,30,critical account/ other credits existing (not at this bank),car (used),1860,... < 100 DM,unemployed,2,none,4,unknown / no property,21,bank,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,31,existing credits paid back duly till now,retraining,954,unknown/ no savings account,.. >= 7 years,3,none,4,unknown / no property,56,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,13,critical account/ other credits existing (not at this bank),radio/television,3981,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,2,real estate,34,none,rent,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
no checking account,38,delay in paying off in the past,car (new),6171,100 <= ... < 500 DM,4 <= ... < 7 years,1,none,2,unknown / no property,53,none,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,7,existing credits paid back duly till now,radio/television,1575,... < 100 DM,1 <= ... < 4 years,1,guarantor,4,real estate,27,stores,own,1,unskilled - resident,1,none,yes,male,single,1
0 <= ... < 200 DM,22,all credits at this bank paid back duly,car (used),2887,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,male,divorced/separated,1
... >= 200 DM / salary assignments for at least 1 year,18,existing credits paid back duly till now,radio/television,988,... < 100 DM,.. >= 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",31,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
