checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,sex,personal-status,class-label
< 0 DM,26,no credits taken/ all credits paid back duly,car (used),2133,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,31,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,2
0 <= ... < 200 DM,24,delay in paying off in the past,car (new),1132,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,unskilled - resident,1,none,yes,male,single,2
0 <= ... < 200 DM,14,existing credits paid back duly till now,car (new),2181,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,41,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,23,critical account/ other credits existing (not at this bank),radio/television,5728,... < 100 DM,.. >= 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,36,none,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,20,critical account/ other credits existing (not at this bank),furniture/equipment,1504,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,64,bank,own,2,unskilled - resident,2,none,yes,male,single,1
no checking account,38,delay in paying off in the past,business,8308,unknown/ no savings account,1 <= ... < 4 years,2,none,4,real estate,28,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,1477,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,838,unknown/ no savings account,1 <= ... < 4 years,4,none,4,real estate,24,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,45,critical account/ other credits existing (not at this bank),radio/television,7334,500 <= ... < 1000 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,24,no credits taken/ all credits paid back duly,radio/television,1459,100 <= ... < 500 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,for free,1,unskilled - resident,1,none,yes,female,divorced/separated/married,1
< 0 DM,10,critical account/ other credits existing (not at this bank),car (new),1713,... < 100 DM,.. >= 7 years,4,none,4,real estate,48,none,own,2,unskilled - resident,2,none,yes,male,single,1
< 0 DM,35,existing credits paid back duly till now,radio/television,1939,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",32,none,rent,2,unskilled - resident,2,none,yes,male,single,2
0 <= ... < 200 DM,36,critical account/ other credits existing (not at this bank),car (new),4953,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,34,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
< 0 DM,23,critical account/ other credits existing (not at this bank),radio/television,1612,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,36,stores,rent,2,unskilled - resident,1,none,yes,female,divorced/separated/married,1
no checking account,16,critical account/ other credits existing (not at this bank),radio/television,4427,unknown/ no savings account,1 <= ... < 4 years,2,none,3,real estate,41,bank,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
< 0 DM,24,critical account/ other credits existing (not at this bank),business,2959,... < 100 DM,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,29,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,19,critical account/ other credits existing (not at this bank),radio/television,1925,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",46,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,divorced/separated,1
no checking account,39,critical account/ other credits existing (not at this bank),car (new),2637,unknown/ no savings account,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",36,stores,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,16,critical account/ other credits existing (not at this bank),car (used),2165,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,real estate,49,bank,own,3,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,36,critical account/ other credits existing (not at this bank),repairs,2831,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",51,none,own,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,19,critical account/ other credits existing (not at this bank),car (used),6004,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,44,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,2
no checking account,29,existing credits paid back duly till now,radio/television,1563,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",41,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
no checking account,7,critical account/ other credits existing (not at this bank),car (new),2115,... < 100 DM,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,31,bank,own,2,unskilled - resident,2,none,no,male,married/widowed,1
no checking account,25,delay in paying off in the past,car (new),1686,unknown/ no savings account,1 <= ... < 4 years,4,none,4,unknown / no property,44,none,for free,2,skilled employee / official,2,none,yes,male,single,2
no checking account,9,critical account/ other credits existing (not at this bank),car (new),1337,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,45,none,own,3,unskilled - resident,2,none,no,male,single,1
0 <= ... < 200 DM,38,delay in paying off in the past,furniture/equipment,6351,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,43,none,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,34,critical account/ other credits existing (not at this bank),repairs,1611,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,2
< 0 DM,25,delay in paying off in the past,repairs,5368,unknown/ no savings account,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,2,skilled employee / official,2,none,yes,male,single,1
no checking account,12,existing credits paid back duly till now,car (new),1101,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,44,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,19,critical account/ other credits existing (not at this bank),car (new),3493,... < 100 DM,unemployed,2,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
no checking account,46,critical account/ other credits existing (not at this bank),car (new),7691,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,55,none,own,3,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
< 0 DM,24,all credits at this bank paid back duly,car (new),745,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",44,bank,own,2,unskilled - resident,2,none,yes,male,single,2
< 0 DM,24,critical account/ other credits existing (not at this bank),repairs,1042,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,41,none,for free,2,skilled employee / official,2,none,yes,male,single,1
no checking account,47,critical account/ other credits existing (not at this bank),radio/television,7284,... < 100 DM,4 <= ... < 7 years,4,none,4,unknown / no property,30,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
no checking account,17,delay in paying off in the past,radio/television,2512,... < 100 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
no checking account,6,critical account/ other credits existing (not at this bank),business,1529,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,27,bank,rent,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,married/widowed,1
no checking account,13,critical account/ other credits existing (not at this bank),repairs,2277,unknown/ no savings account,.. >= 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,34,none,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
... >= 200 DM / salary assignments for at least 1 year,9,critical account/ other credits existing (not at this bank),furniture/equipment,4499,... < 100 DM,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,35,stores,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
no checking account,26,delay in paying off in the past,furniture/equipment,4440,500 <= ... < 1000 DM,4 <= ... < 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,37,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,25,delay in paying off in the past,repairs,3670,unknown/ no savings account,4 <= ... < 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,40,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),furniture/equipment,3307,... < 100 DM,... < 1 year,3,none,3,if not A121 : building society savings agreement/ life insurance,26,none,own,2,unskilled - resident,1,none,yes,male,single,1
no checking account,17,critical account/ other credits existing (not at this bank),car (new),1111,... < 100 DM,.. >= 7 years,4,none,4,real estate,48,none,for free,2,skilled employee / official,2,none,yes,male,single,1
no checking account,22,critical account/ other credits existing (not at this bank),radio/television,1394,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,27,none,rent,2,skilled employee / official,1,none,yes,male,single,2
0 <= ... < 200 DM,14,existing credits paid back duly till now,furniture/equipment,2704,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,27,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,25,delay in paying off in the past,radio/television,7877,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,29,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
< 0 DM,6,critical account/ other credits existing (not at this bank),car (new),2446,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,25,none,own,2,unskilled - resident,2,none,no,male,single,1
0 <= ... < 200 DM,44,existing credits paid back duly till now,furniture/equipment,8183,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",36,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
no checking account,13,critical account/ other credits existing (not at this bank),car (new),1907,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",52,bank,own,2,skilled employee / official,2,none,yes,male,single,1
0 <= ... < 200 DM,34,no credits taken/ all credits paid back duly,business,9216,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,42,stores,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,divorced/separated,1
< 0 DM,22,delay in paying off in the past,furniture/equipment,1404,... < 100 DM,.. >= 7 years,4,none,4,real estate,54,none,own,3,unskilled - resident,2,none,yes,male,single,1
no checking account,17,all credits at this bank paid back duly,car (new),2934,unknown/ no savings account,.. >= 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,42,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
no checking account,7,delay in paying off in the past,car (new),7220,... < 100 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,44,none,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,17,critical account/ other credits existing (not at this bank),education,1823,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,38,stores,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,male,single,1
< 0 DM,9,critical account/ other credits existing (not at this bank),car (new),735,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,42,none,own,2,unskilled - resident,2,none,yes,male,married/widowed,1
no checking account,45,critical account/ other credits existing (not at this bank),radio/television,5830,unknown/ no savings account,1 <= ... < 4 years,3,none,3,unknown / no property,28,none,for free,2,skilled employee / official,2,none,yes,male,single,1
no checking account,25,delay in paying off in the past,radio/television,4449,... < 100 DM,.. >= 7 years,3,none,2,real estate,34,none,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,50,critical account/ other credits existing (not at this bank),others,11443,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",37,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
no checking account,25,critical account/ other credits existing (not at this bank),business,6902,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,27,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
no checking account,47,delay in paying off in the past,business,1642,... < 100 DM,.. >= 7 years,4,none,4,real estate,63,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,22,delay in paying off in the past,furniture/equipment,7995,unknown/ no savings account,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,42,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
no checking account,26,critical account/ other credits existing (not at this bank),business,2147,... < 100 DM,... < 1 year,3,none,3,real estate,38,none,own,2,skilled employee / official,1,none,yes,male,divorced/separated,1
0 <= ... < 200 DM,16,critical account/ other credits existing (not at this bank),car (new),7040,... < 100 DM,unemployed,2,none,2,unknown / no property,31,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,2
no checking account,7,critical account/ other credits existing (not at this bank),car (new),1501,... < 100 DM,.. >= 7 years,4,none,4,real estate,39,stores,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,26,critical account/ other credits existing (not at this bank),car (used),9543,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,41,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,25,critical account/ other credits existing (not at this bank),business,11117,unknown/ no savings account,... < 1 year,2,none,2,"if not A121/A122 : car or other, not in attribute 6",38,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,11,all credits at this bank paid back duly,repairs,1707,100 <= ... < 500 DM,... < 1 year,4,none,3,real estate,24,bank,own,2,skilled employee / official,2,none,yes,male,single,2
< 0 DM,11,critical account/ other credits existing (not at this bank),car (new),1770,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,43,none,own,2,unskilled - resident,2,none,yes,male,single,1
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),car (new),1680,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",53,none,own,3,skilled employee / official,1,none,yes,male,single,2
no checking account,39,critical account/ other credits existing (not at this bank),car (new),9177,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,40,none,own,2,unskilled - resident,2,none,yes,male,single,1
no checking account,23,critical account/ other credits existing (not at this bank),business,1448,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,51,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
no checking account,12,all credits at this bank paid back duly,car (used),3168,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",43,none,rent,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
0 <= ... < 200 DM,25,critical account/ other credits existing (not at this bank),car (new),7378,... < 100 DM,.. >= 7 years,4,none,4,real estate,52,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,14,critical account/ other credits existing (not at this bank),car (new),2183,... < 100 DM,.. >= 7 years,2,none,4,real estate,50,none,own,2,unskilled - resident,2,none,yes,male,single,1
no checking account,25,delay in paying off in the past,business,7033,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,31,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,28,existing credits paid back duly till now,car (used),5204,... < 100 DM,1 <= ... < 4 years,3,none,4,unknown / no property,40,none,for free,2,skilled employee / official,2,none,yes,male,single,2
0 <= ... < 200 DM,10,critical account/ other credits existing (not at this bank),furniture/equipment,4960,... < 100 DM,.. >= 7 years,2,none,2,real estate,23,none,rent,2,skilled employee / official,2,none,no,male,divorced/separated,1
no checking account,15,critical account/ other credits existing (not at this bank),car (new),2117,... < 100 DM,.. >= 7 years,4,none,4,real estate,53,none,own,3,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
no checking account,9,critical account/ other credits existing (not at this bank),business,3965,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,2,real estate,32,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
< 0 DM,8,critical account/ other credits existing (not at this bank),car (used),1337,... < 100 DM,.. >= 7 years,4,none,4,real estate,46,none,own,2,skilled employee / official,2,none,yes,male,single,1
0 <= ... < 200 DM,27,critical account/ other credits existing (not at this bank),business,7811,... < 100 DM,unemployed,2,none,4,real estate,57,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,26,critical account/ other credits existing (not at this bank),furniture/equipment,2558,... < 100 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,41,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,married/widowed,1
< 0 DM,22,all credits at this bank paid back duly,radio/television,2119,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,skilled employee / official,2,none,yes,male,single,1
< 0 DM,8,critical account/ other credits existing (not at this bank),radio/television,1938,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,40,none,own,2,unskilled - resident,2,none,no,male,single,1
< 0 DM,36,all credits at this bank paid back duly,car (new),2239,... < 100 DM,.. >= 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,47,none,for free,1,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
< 0 DM,9,critical account/ other credits existing (not at this bank),car (new),2656,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,26,bank,rent,2,unskilled - resident,2,none,yes,male,single,1
no checking account,11,all credits at this bank paid back duly,furniture/equipment,1634,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,unskilled - resident,1,none,yes,female,divorced/separated/married,1
no checking account,16,delay in paying off in the past,business,2654,... < 100 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,30,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),7245,unknown/ no savings account,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,unskilled - resident,2,none,yes,male,single,1
no checking account,42,critical account/ other credits existing (not at this bank),car (new),5956,unknown/ no savings account,4 <= ... < 7 years,2,none,2,real estate,45,stores,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
no checking account,26,delay in paying off in the past,business,2111,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,26,critical account/ other credits existing (not at this bank),radio/television,9545,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,55,bank,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,19,critical account/ other credits existing (not at this bank),business,4204,unknown/ no savings account,.. >= 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",38,stores,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,male,single,1
< 0 DM,40,delay in paying off in the past,car (new),8065,unknown/ no savings account,.. >= 7 years,4,co-applicant,4,if not A121 : building society savings agreement/ life insurance,38,none,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,24,existing credits paid back duly till now,education,1625,... < 100 DM,1 <= ... < 4 years,3,none,4,unknown / no property,40,none,own,2,skilled employee / official,2,none,yes,male,single,2
0 <= ... < 200 DM,25,critical account/ other credits existing (not at this bank),business,2347,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",29,none,rent,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,2
no checking account,26,critical account/ other credits existing (not at this bank),furniture/equipment,2217,unknown/ no savings account,.. >= 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",30,stores,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,male,single,1
no checking account,23,delay in paying off in the past,radio/television,1806,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,38,none,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,20,critical account/ other credits existing (not at this bank),car (new),763,... < 100 DM,.. >= 7 years,4,none,3,real estate,49,none,own,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,41,existing credits paid back duly till now,education,8190,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,skilled employee / official,2,none,yes,male,single,1
< 0 DM,21,delay in paying off in the past,radio/television,1895,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,38,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,2
no checking account,25,critical account/ other credits existing (not at this bank),business,3960,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,36,none,own,2,unskilled - resident,2,none,yes,male,single,1
< 0 DM,14,all credits at this bank paid back duly,car (new),1401,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,26,bank,rent,2,unskilled - resident,2,none,yes,male,single,1
0 <= ... < 200 DM,18,delay in paying off in the past,business,2308,... < 100 DM,.. >= 7 years,4,none,2,real estate,36,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,45,delay in paying off in the past,furniture/equipment,7765,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,29,none,rent,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,13,existing credits paid back duly till now,car (new),444,... < 100 DM,.. >= 7 years,4,none,2,real estate,25,none,own,3,unskilled - resident,2,none,yes,male,single,1
no checking account,23,critical account/ other credits existing (not at this bank),furniture/equipment,1794,... < 100 DM,.. >= 7 years,4,none,4,real estate,51,none,own,3,skilled employee / official,2,none,yes,male,single,1
no checking account,23,critical account/ other credits existing (not at this bank),radio/television,2638,... < 100 DM,.. >= 7 years,3,none,4,real estate,30,stores,own,2,unskilled - resident,1,none,yes,male,single,1
< 0 DM,7,critical account/ other credits existing (not at this bank),car (new),639,... < 100 DM,.. >= 7 years,4,none,4,real estate,49,bank,own,2,skilled employee / official,2,none,yes,male,divorced/separated,2
no checking account,22,critical account/ other credits existing (not at this bank),furniture/equipment,1061,unknown/ no savings account,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,2,skilled employee / official,1,none,yes,female,divorced/separated/married,1
< 0 DM,11,delay in paying off in the past,car (new),384,... < 100 DM,.. >= 7 years,4,guarantor,2,"if not A121/A122 : car or other, not in attribute 6",35,bank,rent,2,unskilled - resident,2,none,yes,male,single,2
no checking account,26,delay in paying off in the past,car (new),1586,... < 100 DM,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,38,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,25,delay in paying off in the past,car (new),1582,... < 100 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",35,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
no checking account,41,critical account/ other credits existing (not at this bank),business,3815,unknown/ no savings account,1 <= ... < 4 years,2,co-applicant,2,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
no checking account,39,critical account/ other credits existing (not at this bank),business,7823,100 <= ... < 500 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",33,stores,own,2,skilled employee / official,2,none,yes,male,single,1
< 0 DM,7,delay in paying off in the past,car (used),2196,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,52,none,own,2,unskilled - resident,2,none,yes,male,single,1
0 <= ... < 200 DM,30,critical account/ other credits existing (not at this bank),car (used),1278,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,45,none,for free,2,skilled employee / official,2,none,yes,male,single,1
< 0 DM,8,critical account/ other credits existing (not at this bank),car (new),1997,... < 100 DM,.. >= 7 years,4,none,4,real estate,50,none,own,2,unskilled - resident,2,none,yes,male,single,1
< 0 DM,21,critical account/ other credits existing (not at this bank),furniture/equipment,2616,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,43,none,own,2,skilled employee / official,2,none,yes,male,married/widowed,1
no checking account,12,existing credits paid back duly till now,furniture/equipment,1719,unknown/ no savings account,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,female,divorced/separated/married,1
< 0 DM,12,critical account/ other credits existing (not at this bank),business,1476,... < 100 DM,.. >= 7 years,4,none,4,real estate,52,none,own,2,skilled employee / official,2,none,yes,male,single,1
no checking account,20,critical account/ other credits existing (not at this bank),car (new),1325,... < 100 DM,unemployed,4,none,3,if not A121 : building society savings agreement/ life insurance,33,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,male,single,1
no checking account,20,critical account/ other credits existing (not at this bank),furniture/equipment,2043,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,36,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,43,critical account/ other credits existing (not at this bank),business,11421,... < 100 DM,.. >= 7 years,3,co-applicant,2,unknown / no property,28,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,23,critical account/ other credits existing (not at this bank),radio/television,1975,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",41,none,own,2,skilled employee / official,2,none,yes,male,single,1
0 <= ... < 200 DM,45,delay in paying off in the past,business,9091,... < 100 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,male,single,1
0 <= ... < 200 DM,4,critical account/ other credits existing (not at this bank),car (new),1128,... < 100 DM,.. >= 7 years,3,none,2,real estate,25,none,own,2,unskilled - resident,2,none,no,male,single,1
< 0 DM,7,delay in paying off in the past,retraining,803,... < 100 DM,unemployed,4,none,1,real estate,36,none,own,1,unskilled - resident,2,none,yes,male,single,2
< 0 DM,8,critical account/ other credits existing (not at this bank),car (new),768,... < 100 DM,.. >= 7 years,3,none,4,real estate,52,none,own,2,skilled employee / official,2,none,no,male,single,1
< 0 DM,8,critical account/ other credits existing (not at this bank),car (new),1190,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,23,bank,rent,2,skilled employee / official,2,none,no,male,single,2
